,Var1,Freq
2058,Bsn,3
2059,Bspry,1
2060,Bst1,1
2061,Bst2,1
2062,Bsx,1
2066,Btbd16,1
2067,Btbd17,1
2068,Btbd18,1
2070,Btbd2,2
2078,Btf3l4,1
2079,Btg1,2
2080,Btg1c,1
2083,Btn2a2,1
2084,Btnl4,1
2085,Btnl6,1
2086,Btnl9,1
2088,Bub1b,1
2092,Bves,1
2093,Bvht,2
2097,C030004G16Rik,2
2099,C030034I22Rik,1
2100,C030034L19Rik,1
2102,C030037F17Rik,1
2103,C130026I21Rik,2
2104,C130026L21Rik,1
2105,C130036L24Rik,1
2107,C130050O18Rik,2
2110,C130083M11Rik,1
2116,C1qtnf2,2
2119,C1qtnf9,1
2120,C1s1,1
2122,C230034O21Rik,1
2125,C230057A21Rik,1
2126,C230057M02Rik,1
2129,C2cd4a,1
2130,C2cd4b,2
2132,C2cd5,1
2134,C330004P14Rik,1
2136,C330016L05Rik,1
2137,C330018D20Rik,1
2138,C330026H20Rik,1
2139,C430002N11Rik,1
2141,C530005A16Rik,1
2142,C530044C16Rik,1
2144,C630004L07Rik,1
2145,C630043F03Rik,1
2146,C730036E19Rik,1
2149,C8g,1
2151,C920009B18Rik,1
2154,Caap1,1
2157,Cabcoco1,1
2159,Cables2,2
2160,Cabp1,2
2161,Cabs1,1
2164,Cachd1,1
2167,Cacna1c,4
2168,Cacna1d,1
2169,Cacna1e,5
2170,Cacna1g,3
2171,Cacna1h,1
2172,Cacna2d1,1
2173,Cacna2d3,1
2174,Cacna2d4,1
2179,Cacng3,1
2181,Cactin,1
2183,Cacybp,1
2187,Cadm3,2
2188,Cadm4,2
2189,Cadps,1
2190,Cadps2,2
2194,Calcb,1
2195,Calcoco1,1
2196,Cald1,1
2197,Calhm2,1
2198,Calhm5,1
2199,Calhm6,1
2201,Calm2,1
2202,Calm3,1
2204,Calr,1
2209,Camk1,2
2211,Camk1g,2
2213,Camk2b,4
2214,Camk2d,1
2216,Camk2n1,1
2217,Camk2n2,2
2219,Camkk1,3
2220,Camkk2,2
2222,Camkv,3
2226,Camsap3,1
2228,Camta2,1
2229,Cand1,1
2230,Cand2,1
2233,Cap1,1
2235,Capg,1
2238,Capn11,1
2240,Capn3,1
2244,Capns2,2
2247,Caps2,1
2249,Capzb,1
2252,Car14,1
2253,Car2,1
2254,Car3,1
2258,Card14,1
2259,Card19,2
2260,Card6,1
2262,Carhsp1,2
2263,Carlr,1
2264,Carm1,1
2265,Carmil1,3
2266,Carmil2,1
2267,Carmil3,2
2268,Carmn,1
2270,Carns1,2
2276,Caskin1,2
2280,Casp8ap2,1
2282,Casq1,1
2284,Cass4,1
2287,Casz1,1
2289,Catip,2
2292,Catspere1,1
2293,Catspere2,1
2294,Catsperg1,1
2297,Cav3,1
2299,Cavin2,1
2300,Cavin3,1
2301,Cavin4,2
2304,Cbfa2t3,3
2308,Cbln2,2
2309,Cbln4,1
2310,Cbr1,1
2311,Cbr3,1
2315,Cbx2,2
2316,Cbx4,3
2320,Cby1,1
2321,Cc2d1b,1
2323,Cc2d2b,1
2326,Ccbe1,2
2333,Ccdc116,2
2336,Ccdc121rt2,1
2337,Ccdc124,1
2338,Ccdc125,1
2342,Ccdc136,1
2344,Ccdc141,2
2345,Ccdc142,2
2346,Ccdc144b,1
2349,Ccdc150,2
2350,Ccdc154,1
2354,Ccdc162,1
2356,Ccdc166,1
2358,Ccdc169,2
2361,Ccdc177,1
2363,Ccdc184,2
2364,Ccdc185,1
2366,Ccdc188,1
2369,Ccdc192,1
2370,Ccdc200,1
2371,Ccdc22,1
2374,Ccdc28b,1
2375,Ccdc3,1
2377,Ccdc32,1
2386,Ccdc57,2
2388,Ccdc60,1
2389,Ccdc61,1
2391,Ccdc63,1
2392,Ccdc65,1
2394,Ccdc69,2
2396,Ccdc71l,1
2397,Ccdc74a,1
2398,Ccdc8,1
2399,Ccdc80,2
2403,Ccdc85c,1
2406,Ccdc88b,1
2409,Ccdc9,1
2412,Ccdc92,1
2415,Ccdc97,2
2419,Cckar,1
2420,Cckbr,1
2421,Ccl1,1
2422,Ccl17,1
2423,Ccl19,1
2424,Ccl19-ps1,1
2425,Ccl19-ps2,3
2426,Ccl2,2
2427,Ccl21a,2
2428,Ccl21b,3
2430,Ccl22,1
2431,Ccl25,2
2432,Ccl26,1
2433,Ccl27a,1
2434,Ccl27b,1
2437,Ccl5,1
2440,Ccn3,1
2441,Ccn4,3
2442,Ccn6,2
2443,Ccna2,1
2445,Ccnb2,1
2448,Ccnd2,1
2449,Ccnd3,1
2453,Ccnf,1
2455,Ccng2,1
2457,Ccni,1
2459,Ccnjl,2
2460,Ccnl1,1
2461,Ccnl2,1
2462,Ccno,1
2463,Ccnq,1
2464,Ccnt1,1
2468,Ccr1,1
2471,Ccs,1
2476,Cct5,1
2479,Cd109,2
2480,Cd14,1
2482,Cd160,2
2483,Cd164,1
2484,Cd164l2,1
2486,Cd2,1
2488,Cd200l2,1
2489,Cd200r1,2
2490,Cd207,1
2491,Cd209c,1
2492,Cd209f,1
2493,Cd22,1
2495,Cd248,1
2496,Cd276,1
2498,Cd2bp2,1
2499,Cd300c2,2
2500,Cd300e,2
2501,Cd300ld5,1
2502,Cd300lf,2
2503,Cd302,1
2505,Cd33,1
2508,Cd3g,1
2510,Cd46,1
2512,Cd5,1
2516,Cd63,4
2517,Cd7,2
2518,Cd72,2
2520,Cd81,1
2521,Cd82,2
2523,Cd86,1
2527,Cda,1
2530,Cdc123,1
2531,Cdc14a,3
2532,Cdc14b,1
2535,Cdc23,1
2536,Cdc25a,1
2537,Cdc25b,1
2540,Cdc34,1
2546,Cdc42ep1,1
2548,Cdc42ep3,1
2550,Cdc42ep5,1
2553,Cdc5l,1
2554,Cdc5lrt8,1
2555,Cdc5lrt9,1
2556,Cdc6,1
2558,Cdc73,1
2559,Cdca2,2
2563,Cdcp1,1
2564,Cdh11,2
2566,Cdh13,1
2568,Cdh2,3
2569,Cdh20,2
2571,Cdh23,3
2573,Cdh3,1
2575,Cdh5,1
2576,Cdh6,2
2578,Cdh8,2
2579,Cdh9,1
2580,Cdhr1,2
2581,Cdhr4,1
2582,Cdhr5,1
2585,Cdiptos,1
2586,Cdk1,1
2588,Cdk11b,1
2589,Cdk12,1
2594,Cdk19,1
2595,Cdk20,1
2596,Cdk2ap1,1
2597,Cdk2ap2,1
2600,Cdk5r2,1
2601,Cdk5rap1,1
2604,Cdk6,1
2606,Cdk8,1
2607,Cdkal1,1
2612,Cdkl5,1
2613,Cdkn1a,1
2615,Cdkn2a,1
2619,Cdkn2c,1
2622,Cdnf,1
2623,Cdo1,1
2626,Cdr2,1
2627,Cdr2l,2
2632,Cdx2,2
2635,Ceacam1,1
2636,Ceacam15,1
2637,Ceacam16,1
2638,Ceacam18,1
2639,Ceacam19,1
2640,Ceacam9,1
2641,Cebpa,1
2642,Cebpb,1
2644,Cebpe,1
2645,Cebpg,1
2648,Cela1,1
2649,Cela3a,1
2654,Celf4,1
2657,Celrr,1
2662,Cenpa,1
2667,Cenph,1
2668,Cenpj,1
2669,Cenpl,1
2671,Cenpn,1
2676,Cenpu,1
2687,Cep162,1
2689,Cep170b,2
2696,Cep295nl,2
2697,Cep350,1
2700,Cep55,1
2703,Cep68,1
2705,Cep76,1
2709,Cep85l,2
2713,Cerk,2
2714,Cerkl,1
2715,Cerox1,1
2717,Cers5,1
2719,Cert1,1
2722,Ces2a,1
2723,Cetn2,1
2724,Cetn3,1
2727,Cfap126,1
2728,Cfap161,2
2730,Cfap206,1
2732,Cfap210,1
2733,Cfap221,2
2734,Cfap251,2
2735,Cfap298,1
2736,Cfap299,1
2740,Cfap418,1
2745,Cfap47,1
2746,Cfap53,1
2749,Cfap58,1
2751,Cfap69,1
2752,Cfap70,2
2753,Cfap73,1
2754,Cfap74,1
2755,Cfap90,1
2760,Cfl1,1
2761,Cfl2,1
2763,Cga,1
2765,Cgnl1,3
2767,Cgrrf1,2
2768,Ch25h,1
2771,Chaf1a,1
2773,Champ1,1
2774,Chaserr,1
2776,Chchd10,2
2785,Chd1l,1
2787,Chd4,1
2788,Chd5,3
2790,Chd7,1
2793,Chdh,1
2799,Chia1,1
2801,Chic2,2
2802,Chid1,1
2803,Chit1,1
2805,Chkb,1
2807,Chm,1
2808,Chmp1b,1
2809,Chmp1b2,1
2814,Chn1os3,1
2816,Chodl,1
2820,Chpf2,2
2822,Chrac1,1
2823,Chrd,1
2824,Chrm2,2
2825,Chrm4,1
2826,Chrm5,2
2827,Chrna1os,1
2828,Chrna2,1
2829,Chrna4,1
2830,Chrna5,1
2831,Chrna7,1
2832,Chrna9,1
2833,Chrnb1,1
2835,Chrnb4,2
2836,Chst1,1
2841,Chst5,1
2842,Chst8,2
2843,Chst9,1
2844,Chsy1,2
2847,Chtop,1
2854,Cib2,2
2855,Cib3,1
2856,Cibar1,1
2859,Cidea,1
2860,Ciita,3
2863,Cirop,1
2867,Cish,1
2868,Cistr,1
2870,Cited1,1
2871,Cited2,1
2874,CJ186046Rik,1
2876,Ckap4,3
2879,Cklf,1
2881,Ckmt2,1
2882,Cks2,1
2886,Clba1,1
2887,Clca2,1
2888,Clca3a1,1
2890,Clcn2,1
2891,Clcn3,2
2893,Clcn7,1
2895,Clcnkb,1
2896,Cldn1,1
2898,Cldn11,1
2900,Cldn13,2
2901,Cldn15,1
2902,Cldn17,1
2903,Cldn19,1
2904,Cldn22,1
2905,Cldn23,1
2906,Cldn24,1
2907,Cldn3,1
2908,Cldn34-ps,1
2910,Cldn5,1
2911,Cldn7,1
2912,Cldn9,1
2914,Clec10a,1
2915,Clec11a,1
2921,Clec2m,1
2922,Clec3b,1
2925,Clic1,1
2926,Clic4,1
2930,Clip3,1
2932,Clk1,1
2934,Clk4,1
2935,Clmn,1
2936,Clmp,4
2938,Cln5,1
2941,Clnk,2
2944,Clptm1,1
2947,Clrn1,1
2948,Clstn1,4
2951,Clta,1
2953,Cltc,1
2958,Clxn,2
2960,Cma2,3
2961,Cmas,1
2968,Cmpk1,1
2970,Cmss1,1
2971,Cmtm3,1
2972,Cmtm4,2
2975,Cmtm7,1
2977,Cmtr1,1
2983,Cnfn,1
2984,Cnga3,4
2985,Cngb1,3
2987,Cnih2,1
2988,Cnih3,3
2990,Cnksr1,1
2991,Cnksr2,2
2992,Cnn1,1
2993,Cnn3,2
2994,Cnnm1,2
2995,Cnnm2,2
2997,Cnnm4,1
2998,Cnot1,1
3007,Cnp,1
3008,Cnppd1,1
3011,Cnpy4,1
3014,Cnst,1
3015,Cntfr,3
3017,Cntn1,3
3023,Cntnap2,3
3024,Cntnap5b,1
3027,Cntrob,1
3028,Coa3,1
3029,Coa4,1
3031,Coa6,1
3034,Cobl,3
3037,Cog1,2
3039,Cog3,1
3040,Cog4,1
3041,Cog6,1
3042,Cog8,1
3044,Col11a1,1
3045,Col11a2,1
3046,Col12a1,2
3047,Col13a1,1
3048,Col14a1,1
3049,Col15a1,1
3051,Col19a1,1
3052,Col1a1,1
3053,Col1a2,1
3054,Col20a1,2
3055,Col22a1,1
3056,Col23a1,1
3058,Col25a1,1
3060,Col27a1,1
3061,Col2a1,1
3063,Col4a3,1
3064,Col4a4,1
3065,Col5a3,2
3067,Col6a4,4
3068,Col8a1,2
3069,Col8a2,1
3070,Col9a2,1
3071,Col9a3,1
3076,Colq,1
3083,Commd7,1
3085,Commd9,1
3087,Cop1,1
3088,Copb1,1
3091,Coprs,1
3092,Cops2,1
3098,Cops9,1
3102,Coq2,2
3104,Coq4,1
3105,Coq5,1
3109,Coq9,1
3110,Corin,1
3116,Coro6,1
3118,Cort,2
3119,Cotl1,1
3120,Cox10,1
3128,Cox5b,1
3131,Cox6b2,2
3132,Cox6c,1
3133,Cox7a1,1
3136,Cox7c,1
3137,Cox8a,1
3138,Cpa2,1
3139,Cpa4,1
3140,Cpa5,2
3143,Cpe,1
3145,Cpeb2,2
3147,Cpeb4,1
3149,Cplane2,1
3150,Cplx1,2
3151,Cplx2,4
3153,Cpne1,1
3154,Cpne3,1
3155,Cpne4,1
3156,Cpne5,6
3158,Cpne7,1
3159,Cpne8,2
3167,Cpsf6,1
3169,Cpt1a,2
3173,Cpvl,1
3175,Cpxm2,3
3176,Cr2,1
3177,Crabp2,1
3182,Cramp1,1
3184,Crb1,1
3185,Crb2,1
3196,Creg1,1
3201,Crhr2,1
3204,Cript,1
3206,Crispld2,3
3207,Crk,1
3209,Crlf2,1
3212,Crmp1,2
3215,Crocc2,2
3217,Crp,1
3218,Crppa,1
3220,Crtap,1
3222,Crtc2,1
3223,Crtc3,3
3224,Crxos,1
3225,Cry1,1
3228,Cryba1,2
3230,Crybb1,2
3232,Crybg1,2
3233,Crybg2,2
3238,Csad,1
3243,Csf2ra,1
3244,Csf2rb,1
3247,Csk,5
3248,Csl,2
3250,Csmd2,1
3254,Csnk1e,2
3258,Csnk2a2,2
3259,Cspg5,2
3261,Csrnp1,3
3265,Csrp2,1
3266,Csrp3,1
3268,Cst6,1
3269,Cst7,2
3270,Cstad,1
3272,Cstdc2,1
3275,Cstf2t,1
3277,Ctag2l2,2
3281,Ctc1,2
3282,Ctcf,3
3285,Ctdspl,4
3286,Cth,1
3289,Ctla2a,1
3293,Ctnna3,1
3298,Ctnnd1,1
3303,Ctrb1,1
3304,Ctrl,1
3305,Ctsa,1
3306,Ctsb,1
3307,Ctsc,1
3309,Ctsf,1
3310,Ctsg,1
3313,Ctso,1
3314,Ctsz,1
3318,Ctxn1,2
3319,Ctxn2,1
3320,Ctxn3,1
3322,Cuedc1,2
3324,Cul1,1
3328,Cul9,1
3335,Cwc25,1
3336,Cwc27,1
3338,Cwf19l2,1
3340,Cx3cl1,1
3341,Cx3cr1,1
3345,Cxcl16,1
3346,Cxcl3,1
3347,Cxcl5,2
3348,Cxcr2,1
3349,Cxcr3,1
3350,Cxcr4,1
3351,Cxcr5,1
3353,Cxxc4,2
3354,Cxxc5,2
3360,Cyb5d2,1
3361,Cyb5r1,1
3362,Cyb5r2,1
3367,Cybrd1,1
3369,Cyct,1
3371,Cyfip2,1
3373,Cyp11a1,2
3374,Cyp1a1,2
3375,Cyp1a2,1
3376,Cyp1b1,1
3378,Cyp26b1,2
3379,Cyp26c1,1
3381,Cyp27b1,2
3382,Cyp2ab1,2
3383,Cyp2b23,1
3384,Cyp2c55,1
3385,Cyp2d22,1
3386,Cyp2j13,1
3388,Cyp2j9,1
3392,Cyp2w1,1
3393,Cyp3a41b,1
3395,Cyp4f13,1
3396,Cyp4f15,1
3397,Cyp4f16,1
3401,Cyp4x1os,1
3407,Cys1,1
3408,Cysrt1,1
3413,Cyth4,1
3416,D030024E09Rik,1
3417,D030028A08Rik,1
3418,D030055H07Rik,1
3419,D030056L22Rik,1
3420,D030074P21Rik,1
3421,D130017N08Rik,1
3424,D130079A08Rik,1
3428,D330023K18Rik,1
3431,D430019H16Rik,1
3434,D5Ertd615e,1
3435,D630023F18Rik,2
3436,D630024D03Rik,1
3438,D630039A03Rik,1
3439,D630045J12Rik,3
3440,D6Ertd527e,1
3441,D6Wsu163e,1
3442,D730003I15Rik,1
3443,D730003K21Rik,1
3444,D830014E11Rik,2
3447,D830035M03Rik,1
3448,D830039M14Rik,1
3450,D930020B18Rik,1
3451,D930032P07Rik,1
3457,Dach1,1
3458,Dach2,1
3460,Dact2,1
3462,Dad1,1
3464,Dagla,5
3465,Daglb,1
3467,Dand5,2
3468,Dao,1
3471,Dapk1,3
3472,Dapk2,2
3474,Dapp1,3
3476,Daw1,2
3479,Dazap2,1
3480,Dazl,1
3481,Dbh,2
3483,Dbn1,3
3484,Dbndd1,1
3488,Dbpht2,1
3489,Dbr1,1
3490,Dbt,1
3492,Dcaf10,1
3495,Dcaf12l1,1
3496,Dcaf12l2,1
3497,Dcaf15,1
3499,Dcaf5,2
3501,Dcaf7,1
3503,Dcakd,2
3506,Dcc,2
3508,Dcdc2c,3
3513,Dclk3,1
3517,Dcp2,1
3519,Dcst2,1
3520,Dct,2
3523,Dctn2,2
3527,Dctn6,2
3529,Dcun1d1,1
3530,Dcun1d2,1
3531,Dcun1d3,1
3534,Dcxr,1
3537,Ddah2,1
3538,Ddb1,1
3543,Ddi1,1
3544,Ddi2,1
3546,Ddit4,1
3547,Ddit4l,1
3548,Ddn,1
3549,Ddo,1
3551,Ddr1,3
3552,Ddr2,1
3554,Ddt,2
3557,Ddx11,1
3561,Ddx19b,1
3569,Ddx39b,1
3571,Ddx3y,1
3573,Ddx43,1
3575,Ddx47,1
3579,Ddx51,2
3580,Ddx52,1
3584,Ddx6,2
3586,Decr1,1
3587,Decr2,1
3589,Dedd2,1
3591,Defa-ps8,1
3592,Defa27,1
3593,Defa29,1
3594,Defa30,1
3595,Defb14,1
3596,Defb25,1
3597,Defb3,1
3598,Defb36,1
3599,Defb45,1
3600,Defb47,1
3602,Degs1l,1
3603,Dek,1
3605,Dennd11,1
3608,Dennd1c,1
3609,Dennd2a,3
3612,Dennd2d,1
3614,Dennd4b,1
3616,Dennd5a,2
3619,Dennd6b,1
3621,Depdc1a,1
3622,Depdc1b,1
3625,Deptor,1
3627,Derl1,1
3628,Derl2,1
3630,Des,1
3633,Deup1,2
3635,Dffa,1
3636,Dffb,1
3639,Dgcr2,1
3643,Dgkb,1
3647,Dgkh,8
3652,Dguok,2
3653,Dhcr24,1
3656,Dhdh,2
3657,Dhh,1
3659,Dhps,2
3661,Dhrs11,2
3662,Dhrs13,1
3663,Dhrs2,1
3664,Dhrs3,1
3668,Dhrs7c,1
3670,Dhtkd1,1
3680,Dhx37,1
3683,Dhx58,1
3686,Diablo,1
3693,Dip2a,2
3696,Dipk1a,1
3698,Dipk1c,1
3699,Dipk2a,1
3701,Diras1,1
3704,Dis3l2,1
3705,Disc1,2
3710,Dkk1,1
3716,Dlec1,2
3721,Dlg3,3
3723,Dlg5,2
3725,Dlgap2,1
3728,Dlk2,1
3729,Dll1,1
3730,Dll3,1
3731,Dlx1as,2
3732,Dlx2,1
3733,Dlx5,1
3734,Dlx6os1,1
3737,Dmap1,1
3738,Dmc1,1
3739,Dmrt1,1
3740,Dmrt3,1
3741,Dmrta1,1
3746,Dmxl2,1
3747,Dna2,1
3748,Dnaaf10,1
3749,Dnaaf3,1
3750,Dnaaf4,1
3753,Dnah11,2
3754,Dnah14,2
3755,Dnah2,4
3756,Dnah5,1
3760,Dnah7c,1
3761,Dnah9,1
3777,Dnajc12,3
3783,Dnajc2,1
3784,Dnajc21,2
3787,Dnajc28,1
3788,Dnajc3,1
3790,Dnajc4,1
3792,Dnajc5b,1
3796,Dnal1,1
3798,Dnase1l1,1
3799,Dnase1l2,1
3800,Dnase1l3,1
3801,Dnase2b,2
3802,Dnd1,1
3803,Dnhd1,1
3804,Dnlz,1
3809,Dnmbp,2
3811,Dnmt3a,5
3812,Dnmt3aos,1
3813,Dnmt3b,1
3816,Dnttip2,1
3818,Doc2b,1
3819,Dock1,1
3820,Dock10,2
3821,Dock11,1
3822,Dock3,1
3823,Dock5,1
3824,Dock6,3
3828,Dok2,2
3829,Dok3,1
3830,Dok4,3
3831,Dok5,1
3834,Dolk,1
3836,Donson,1
3837,Dop1a,1
3841,Dpep1,1
3845,Dph1,1
3846,Dph2,1
3848,Dph7,1
3849,Dpm2,1
3853,Dpp4,1
3857,Dpt,1
3858,Dpy19l1,1
3859,Dpy19l2,1
3861,Dpy19l4,1
3864,Dpys,2
3865,Dpysl2,1
3867,Dpysl5,1
3871,Drc1,2
3872,Drc3,1
3874,Drd2,1
3875,Drd4,1
3876,Drd5,2
3877,Dreg1,1
3878,Dreh,1
3879,Drg1,1
3880,Drg2,1
3881,Drgx,2
3883,Drp2,3
3884,Dsc2,1
3885,Dsc3,1
3887,Dscaml1,1
3888,Dscc1,1
3890,Dsel,1
3891,Dsg1b,1
3892,Dsg2,1
3894,Dsp,1
3895,Dspp,1
3897,Dstn,1
3900,Dtd2,1
3902,Dtnb,1
3903,Dtnbp1,2
3906,Dtx1,2
3909,Dtx4,2
3911,Duoxa1,1
3912,Duoxa2,1
3913,Dus1l,1
3916,Dus4l,1
3917,Dusp1,1
3918,Dusp12,1
3919,Dusp13,1
3921,Dusp15,1
3922,Dusp16,1
3924,Dusp2,1
3926,Dusp28,1
3927,Dusp29,1
3928,Dusp3,1
3930,Dusp5,1
3932,Dusp7,2
3933,Dusp8,2
3938,Dvl3,1
3939,Dydc1,1
3940,Dym,1
3947,Dync2i1,2
3948,Dync2i2,1
3950,Dynll2,1
3952,Dynlrb2,1
3953,Dynlt1a,1
3959,Dynlt2b,1
3960,Dynlt3,1
3961,Dynlt4,1
3963,Dyrk1a,2
3964,Dyrk1b,1
3965,Dyrk2,1
3966,Dyrk3,1
3967,Dyrk4,1
3972,Dzip3,1
3973,E030007A22Rik,1
3975,E030024N20Rik,1
3976,E130006D01Rik,1
3977,E130008D07Rik,1
3978,E130018O15Rik,1
3979,E130102H24Rik,2
3981,E130215H24Rik,1
3983,E130308A19Rik,1
3984,E130310I04Rik,1
3986,E230001N04Rik,1
3987,E230013L22Rik,1
3988,E230029C05Rik,2
3990,E2f2,1
3991,E2f3,3
3992,E2f4,1
3996,E2f8,1
3997,E330011O21Rik,1
3998,E330017L17Rik,1
3999,E330020D12Rik,1
4000,E330023G01Rik,1
4001,E430016F16Rik,1
4004,E4f1,1
4005,Eaf1,1
4007,Ear10,1
4010,Ebf3,1
4011,Ebf4,3
4012,Ebp,1
4014,Ecd,1
4016,Ece2,1
4017,Ecel1,1
4018,Ech1,1
4019,Echdc3,1
4020,Echs1,1
4023,Ecpas,1
4024,Ecrg4,1
4027,Ect2l,1
4029,Edar,2
4030,Edc3,1
4031,Edc4,1
4032,Edem1,1
4033,Edem2,1
4034,Edem3,1
4036,Edn1,1
4037,Edn2,2
4040,Eea1,1
4042,Eef1a1,1
4043,Eef1a2,2
4046,Eef1akmt3,1
4049,Eef1e1,1
4053,Eef2k,4
4054,Eef2kmt,1
4056,Eeig1,2
4058,Eepd1,2
4059,Efcab10,1
4060,Efcab12,1
4062,Efcab15,1
4063,Efcab2,1
4064,Efcab6,5
4066,Efcab8,2
4067,Efcc1,1
4068,Efemp1,1
4069,Efemp2,2
4074,Efna4,1
4076,Efnb2,1
4077,Efnb3,2
4078,Efr3a,1
4079,Efr3b,1
4080,Efs,1
4083,Egfem1,1
4086,Egflam,2
4087,Egfr,1
4088,Egln1,1
4090,Egln3,1
4091,Egr1,1
4093,Egr3,2
4094,Egr4,1
4095,Ehbp1,1
4096,Ehbp1l1,1
4098,Ehd2,1
4103,Ehmt2,1
4105,Eid1,1
4110,Eif1b,1
4112,Eif2ak2,1
4119,Eif2d,1
4120,Eif2s2,1
4124,Eif3b,1
4135,Eif4a2,1
4139,Eif4e2,1
4142,Eif4ebp2,1
4143,Eif4ebp3,1
4149,Eif5,1
4152,Eif6,1
4155,Elac2,1
4156,Elane,1
4160,Elavl3,2
4161,Elavl4,2
4163,Elf4,2
4166,Elfn2,2
4167,Elk1,1
4171,Ell3,1
4174,Elmo3,2
4175,Elmod1,1
4178,Eln,1
4180,Elob,1
4181,Elobl,1
4186,Elovl4,1
4188,Elovl7,1
4193,Emc3,1
4195,Emc7,1
4196,Emc9,1
4198,Emid1,1
4199,Emilin1,2
4200,Emilin2,1
4203,Eml4,1
4204,Eml5,1
4207,Emsy,1
4208,Emx2,1
4210,Enc1,1
4211,Endod1,1
4213,Endou,1
4220,Eno1b,2
4224,Enox1,1
4226,Enpep,1
4227,Enpp1,2
4231,Enpp7,1
4232,Ensa,1
4236,Entr1,1
4237,Entrep1,2
4238,Entrep2,1
4240,Eny2,1
4242,Ep300,1
4243,Epas1,2
4246,Epb41l2,6
4247,Epb41l3,4
4248,Epb41l4a,2
4249,Epb41l4aos,1
4250,Epb41l4b,1
4253,Epc2,1
4254,Epdr1,1
4257,Epha3,1
4264,Ephb4,1
4266,Ephx1,1
4268,Ephx3,1
4269,Ephx4,2
4273,Epop,1
4277,Eps15l1,2
4279,Eps8l1,2
4282,Erbb3,1
4283,Erbb4,2
4289,Ercc4,1
4290,Ercc5,1
4291,Ercc6,1
4294,Ercc8,1
4295,Erdr1x-2,1
4297,Erfl,1
4299,Erg28,1
4302,Eri2,1
4305,Erlin1,1
4308,Ermardl1,1
4309,Ermardl2,1
4317,Esco1,1
4318,Esco2,1
4320,Esf1,1
4321,Esm1,1
4322,Esp8,1
4323,Espl1,1
4324,Espn,3
4325,Esr1,2
4326,Esr2,1
4327,Esrp1,1
4330,Esrrg,5
4331,Ess2,1
4333,Esyt2,1
4336,Etfa,1
4338,Ethe1,2
4341,Etnk2,1
4343,Ets2,1
4347,Etv5,2
4348,Etv6,1
4349,Eva1a,3
4350,Eva1b,1
4352,Evc,2
4353,Evi2a,2
4355,Evi5l,1
4358,Exd1,1
4365,Exoc6b,1
4367,Exog,1
4368,Exosc1,1
4370,Exosc2,1
4372,Exosc5,1
4374,Exosc9,1
4375,Exph5,3
4376,Ext1,2
4378,Extl1,1
4382,Eya4,1
4385,F10,1
4386,F11r,1
4387,F12,1
4389,F2rl3,1
4391,F630040K05Rik,1
4392,F630111L10Rik,1
4393,F7,1
4394,F830010H11Rik,1
4397,Fa2h,1
4398,Faah,3
4399,Faap100,1
4400,Faap20,2
4404,Fabp7,1
4409,Fads6,1
4410,Faf1,1
4414,Fahd2a,1
4416,Faim2,2
4417,Fam104a,1
4420,Fam110a,3
4422,Fam110d,2
4423,Fam111a,2
4426,Fam117b,2
4427,Fam118a,1
4428,Fam120a,2
4429,Fam120b,1
4430,Fam120c,1
4431,Fam124a,1
4432,Fam124b,1
4437,Fam135b,2
4440,Fam13b,1
4442,Fam149a,1
4443,Fam151b,1
4445,Fam161b,1
4448,Fam166b,1
4449,Fam166c,1
4450,Fam167a,2
4451,Fam167b,1
4454,Fam169a,2
4455,Fam169b,1
4456,Fam170a,1
4458,Fam171a2,2
4459,Fam171b,1
4461,Fam174b,1
4465,Fam177b,1
4466,Fam178b,3
4467,Fam180a,1
4469,Fam183b,2
4472,Fam187b,1
4473,Fam193a,1
4474,Fam193b,1
4475,Fam199x,1
4478,Fam205a4,1
4479,Fam205c,1
4481,Fam20a,1
4483,Fam20c,1
4487,Fam219a,1
4488,Fam219aos,1
4489,Fam219b,1
4490,Fam220a,1
4492,Fam222a,1
4494,Fam227a,5
4495,Fam228a,1
4497,Fam229a,1
4498,Fam229b,1
4500,Fam234b,1
4502,Fam241b,1
4503,Fam243,1
4504,Fam246a,2
4505,Fam24a,1
4506,Fam25a,1
4510,Fam3d,2
4512,Fam43b,1
4513,Fam47e,1
4515,Fam50b,1
4516,Fam53b,3
4518,Fam72a,1
4521,Fam78a,2
4522,Fam78b,2
4523,Fam81a,1
4524,Fam83b,1
4525,Fam83d,1
4526,Fam83f,3
4527,Fam83g,1
4528,Fam89b,1
4529,Fam8a1,1
4532,Fam98a,1
4534,Fam98c,1
4541,Fank1,1
4542,Fap,1
4543,Far1,1
4545,Far2os1,1
4547,Farp2,1
4553,Fastk,1
4555,Fastkd3,1
4557,Fat1,2
4559,Fau,1
4560,Faxc,1
4562,Fbl,1
4563,Fbll1,1
4565,Fbln5,1
4568,Fbn2,1
4569,Fbp2,1
4570,Fbrs,1
4571,Fbrsl1,1
4573,Fbxl12os,1
4575,Fbxl14,2
4576,Fbxl15,1
4580,Fbxl19,1
4584,Fbxl22,1
4586,Fbxl4,1
4587,Fbxl5,1
4588,Fbxl6,1
4589,Fbxl7,1
4591,Fbxo11,1
4593,Fbxo17,2
4598,Fbxo28,1
4599,Fbxo3,1
4602,Fbxo32,1
4603,Fbxo33,1
4606,Fbxo39,1
4607,Fbxo4,1
4608,Fbxo40,1
4609,Fbxo41,1
4610,Fbxo42,1
4611,Fbxo43,2
