"","Row.names","Gene.Symbol","ID","id","V12CBD","V15CBD","V59CBD","V75CBD","V77CBD","V96CBD","V99CBD","V100CBD","V12DMSO","V15DMSO","V59DMSO","V75DMSO","V77DMSO","V96DMSO","V99DMSO","V100DMSO"
"803","STX4","STX4","203530_s_at",333,-0.64102286,-0.74296063,-0.76160294,-0.7474396,-0.5960771,-0.71457994,-0.64589137,-0.6405192,-0.6171271,-0.7688536,-0.66003144,-0.6845918,-0.61381006,-0.61212826,-0.6148148,-0.63522065
"404","IPO13","IPO13","203546_at",334,0.4634112,0.63577676,0.39538515,0.41192594,0.2846688,0.3862991,0.7342353,0.5499224,0.43813652,0.780319,0.4529394,0.42196706,0.46914202,0.43137115,0.47973952,0.4549568
"575","PCBD1","PCBD1","203557_s_at",335,-0.85282856,-0.5499949,-0.7901389,-0.6652187,-0.7723341,-0.8223738,-0.81950855,-0.83864677,-0.7698487,-0.40538287,-0.7814912,-0.640811,-0.75539833,-0.76032174,-0.7506832,-0.71915936
"21","AGL","AGL","203566_s_at",336,-0.79738736,-0.8388306,-0.81145823,-0.84556824,-0.8147088,-0.8378588,-0.7991953,-0.82527584,-0.80567193,-0.8794188,-0.8046057,-0.84171134,-0.8076766,-0.8120733,-0.8040862,-0.81040597
"441","LOXL1","LOXL1","203570_at",337,-0.5315958,-0.63658535,-0.6044554,-0.71066874,-0.49770123,-0.6363643,-0.5789343,-0.5627696,-0.4683064,-0.7744045,-0.50491494,-0.58673394,-0.47450057,-0.47769433,-0.48294428,-0.4592964
"521","NFIL3","NFIL3","203574_at",338,-0.50579095,-0.43108806,-0.48117137,-0.5373982,-0.48180935,-0.55012834,-0.46313787,-0.5178051,-0.5083383,-0.42553097,-0.4841669,-0.49040145,-0.5022426,-0.5112065,-0.49696368,-0.5147604
"191","CSNK2A2","CSNK2A2","203575_at",339,0.30177703,0.29255244,0.10983942,0.27011606,0.38597614,0.1461024,0.40423247,-0.083015025,0.2201391,0.20117941,0.18349844,0.23652706,0.25146362,0.18322487,0.23328927,0.22255635
"679","RAB4A","RAB4A","203582_s_at",340,-0.045741018,-0.31271854,-0.43132776,-0.35023913,-0.46893823,-0.3276793,0.023623321,0.13119063,-0.22692508,-0.36077696,-0.31635824,-0.28301007,-0.2655789,-0.2544044,-0.28966105,-0.26357618
"619","POLB","POLB","203616_at",341,1.3750836,1.188023,1.2671359,1.5653915,1.2374535,1.6094698,1.3380302,2.445505,1.1391698,1.3760529,1.1247703,1.2453458,1.1748846,1.1154369,1.1890863,1.1889516
"470","MBNL2","MBNL2","203640_at",343,-0.15764146,-0.012572311,0.11925819,0.11526277,-0.065458156,0.012641393,-0.21903633,-0.073477246,-0.20949803,0.18599872,-0.13289535,-0.086739436,-0.23829883,-0.20973103,-0.18001874,-0.21481526
"814","TATDN2","TATDN2","203648_at",344,-0.55860394,-0.55190116,-0.5840757,-0.57428515,-0.53639436,-0.5578656,-0.5188137,-0.572074,-0.53683954,-0.5639217,-0.5623312,-0.542479,-0.540409,-0.5331475,-0.53169584,-0.5354612
"874","TRIM13","TRIM13","203659_s_at",345,0.07541087,-0.11671084,0.13980615,0.03715892,0.06877667,0.11295266,0.03199956,-0.21269068,0.15487114,-0.32393706,0.16120972,0.047201358,0.15286882,0.15072833,0.1549808,0.13504127
"548","NUCB2","NUCB2","203675_at",346,0.157657,0.25091296,0.2948429,0.29273143,0.15488118,0.17168325,0.055705387,0.5285023,0.05042795,0.39695698,0.10619048,0.16553044,0.024611635,0.038707998,0.029466007,0.07246223
"594","PHKG2","PHKG2","203709_at",348,-0.45912018,-0.47692227,-0.49915546,-0.45266563,-0.5050175,-0.48468065,-0.4537143,-0.47315624,-0.48709172,-0.4918749,-0.4921086,-0.465714,-0.49594185,-0.49209917,-0.49285594,-0.5009883
"313","GADD45A","GADD45A","203725_at",349,6.2402897,6.526904,5.2674403,5.9661036,7.4037023,6.757239,7.870038,6.8732567,6.452121,6.827936,5.214257,6.477484,6.671982,6.7039857,6.8994694,6.9683614
"434","LAMA3","LAMA3","203726_s_at",350,1.1525791,1.2599396,1.4357975,1.3198797,1.371579,1.3281546,0.9593795,1.0304267,1.1561882,1.1930554,1.2485662,1.1845995,1.1492201,1.151201,1.1707535,1.1974385
"84","BUB1B","BUB1B","203755_at",352,-0.8762489,-0.9207889,-0.86267644,-0.96161467,-0.92165285,-0.8879598,-0.9042807,-0.93964344,-0.8714639,-0.92205226,-0.88845754,-0.91047764,-0.8928823,-0.8792076,-0.89087856,-0.87904346
"749","SLC25A13","SLC25A13","203775_at",353,-0.47172877,-0.6703204,-0.7333635,-0.64474946,-0.582809,-0.6140635,-0.46642312,-0.6854683,-0.5263523,-0.7550168,-0.6118611,-0.5910553,-0.5439795,-0.52411306,-0.53191614,-0.5724254
"790","SSBP2","SSBP2","203787_at",354,-0.77124876,-0.8115223,-0.7777153,-0.82073534,-0.8079661,-0.7512077,-0.80441785,-0.80353093,-0.77048695,-0.8369823,-0.77646583,-0.79832584,-0.7765878,-0.76060075,-0.76446444,-0.7637982
"676","RAB21","RAB21","203885_at",358,-0.59359956,-0.6492051,-0.66019684,-0.6772466,-0.67348427,-0.637591,-0.59893644,-0.69415706,-0.6116395,-0.6806142,-0.64046067,-0.6299441,-0.616533,-0.6199126,-0.62427104,-0.61141026
"452","LYRM1","LYRM1","203897_at",359,-0.72986895,-0.8034221,-0.7567189,-0.78885543,-0.77273744,-0.7657655,-0.77005166,-0.6491745,-0.7196491,-0.83044934,-0.7273098,-0.76072925,-0.7310372,-0.7283243,-0.7319618,-0.72205377
"821","TCEA2","TCEA2","203919_at",361,0.43318224,0.39799216,0.5444729,0.48224217,0.31209737,0.50144947,0.35149196,0.45453313,0.4358695,0.39608535,0.4959288,0.43315062,0.4110098,0.43421733,0.42340016,0.39705577
"493","MRPL12","MRPL12","203931_s_at",362,0.88699305,0.6718296,0.7213452,0.6153818,0.78839415,0.77758485,0.849995,1.0873708,0.8876859,0.54733664,0.83132917,0.74670154,0.889162,0.8813429,0.87107307,0.87972176
"911","WASF3","WASF3","204042_at",365,-0.7737345,-0.71171105,-0.6872987,-0.6484529,-0.6739115,-0.6342819,-0.8492312,-0.7298045,-0.7789782,-0.62804633,-0.76469994,-0.728946,-0.77210367,-0.7674393,-0.77999014,-0.75658727
"760","SLC5A6","SLC5A6","204087_s_at",366,-0.46279702,-0.50254565,-0.47906917,-0.47298905,-0.50668085,-0.4321003,-0.4744451,-0.5858118,-0.44788775,-0.50789315,-0.46467292,-0.4691731,-0.43578053,-0.4332747,-0.43003494,-0.45342585
"830","TESK1","TESK1","204106_at",368,-0.3052714,-0.19080666,-0.23063868,-0.1637773,-0.35286775,-0.2204828,-0.18322143,-0.21944529,-0.30530483,-0.17537521,-0.235125,-0.2791784,-0.29599413,-0.26906544,-0.26114696,-0.31672576
"128","CDC45","CDC45","204126_s_at",369,0.06752849,0.14270802,-0.0032436692,0.06273621,0.080957726,-0.014486193,0.2009739,0.12964606,0.20042937,0.06785376,0.15931036,0.17323764,0.19257185,0.19127443,0.19644284,0.170723
"262","ELOVL6","ELOVL6","204256_at",372,-0.78357106,-0.7896074,-0.7335046,-0.8244751,-0.81754327,-0.79163426,-0.7942937,-0.7967366,-0.7670112,-0.8518562,-0.7608798,-0.78515667,-0.754088,-0.7462179,-0.76119083,-0.7233867
"181","CREB1","CREB1","204313_s_at",374,-0.4813248,-0.22212875,-0.15713319,-0.20922638,-0.28395325,-0.21123058,-0.4521902,-0.22296864,-0.46745723,-0.018919652,-0.3961438,-0.37561107,-0.4541819,-0.46565318,-0.45158187,-0.41377336
"342","GSTM2","GSTM2","204418_x_at",375,0.2356507,0.2868096,0.18377176,0.26435477,0.23685527,0.23480304,0.30551764,0.3489017,0.21827976,0.28088182,0.18373173,0.23322274,0.206096,0.19532862,0.22178715,0.22683029
"605","PLA2G15","PLA2G15","204458_at",376,0.43757245,0.7249473,0.8423892,0.97150916,0.63305473,1.0173907,0.19237582,1.1796799,0.17768326,1.2655503,0.34741268,0.51996017,0.24589103,0.20302114,0.1769031,0.24278176
"597","PIK3C2B","PIK3C2B","204484_at",377,-0.44786578,-0.5913682,-0.49955505,-0.57358867,-0.46571204,-0.4741043,-0.39676785,-0.4739362,-0.3772208,-0.6581664,-0.42501664,-0.48114258,-0.39382106,-0.36290994,-0.3513393,-0.3784364
"233","DPH2","DPH2","204514_at",379,-0.4435314,-0.36297855,-0.29529536,-0.35914752,-0.44527566,-0.33106554,-0.4657148,-0.33429876,-0.46588296,-0.237515,-0.41213405,-0.42539755,-0.46049926,-0.45290262,-0.45096737,-0.4619458
"629","PPIC","PPIC","204517_at",380,-0.3100174,-0.774596,-0.45725852,-0.5584959,-0.5269406,-0.3997938,-0.2852876,-0.61055887,-0.23950861,-1.2334512,-0.2191782,-0.43904918,-0.13351856,-0.16568886,-0.13843784,-0.28522068
"792","ST6GALNAC2","ST6GALNAC2","204542_at",381,-0.69452584,-0.7432294,-0.7483159,-0.76428854,-0.7733384,-0.7488408,-0.6514035,-0.7659603,-0.68727356,-0.8000049,-0.7071908,-0.71419793,-0.6983006,-0.6896971,-0.6880934,-0.70810616
"149","CGRRF1","CGRRF1","204605_at",384,-0.14694947,-0.18617977,-0.21869141,-0.16802846,0.07402724,-0.1704932,-0.19829127,-0.21149689,-0.12193238,-0.34672055,-0.2111895,-0.14991805,-0.09809821,-0.14168458,-0.12801678,-0.05950906
"106","CCDC85B","CCDC85B","204610_s_at",385,-0.36660436,-0.40049487,-0.25442827,-0.33307827,-0.3142607,-0.2458262,-0.3957732,-0.3013456,-0.3346239,-0.40801,-0.31121427,-0.3694892,-0.32647654,-0.32430694,-0.3220968,-0.29864362
"12","ACD","ACD","204617_s_at",386,-0.49251676,-0.527049,-0.58223224,-0.5465421,-0.3049516,-0.5019996,-0.50411874,-0.287646,-0.42467153,-0.602788,-0.478482,-0.50274324,-0.40934697,-0.41910446,-0.41779196,-0.37649596
"743","SHB","SHB","204656_at",387,-0.1697963,-0.35727474,-0.15845567,-0.22455706,0.07899,-0.30256793,-0.27801913,-0.33383954,-0.10062353,-0.64684325,-0.063273564,-0.19174074,-0.10829962,-0.1354198,-0.14870943,-0.09987739
"119","CCP110","CCP110","204662_at",388,-0.48240718,-0.43426564,-0.4343286,-0.43965217,-0.47089502,-0.42520362,-0.50578874,-0.6016761,-0.4266245,-0.43769097,-0.4126652,-0.4271753,-0.45880434,-0.43494612,-0.4315039,-0.42990348
"423","KIAA0753","KIAA0753","204711_at",390,-0.5067125,-0.52216214,-0.64231914,-0.5710834,-0.6921152,-0.62224776,-0.4836918,-0.54452604,-0.5709618,-0.48483077,-0.57754934,-0.54948187,-0.580321,-0.5810507,-0.58784425,-0.605523
"802","STX1A","STX1A","204729_s_at",391,-0.6058343,-0.63501513,-0.7670257,-0.6938765,-0.77978987,-0.6993817,-0.5257246,-0.6506712,-0.676771,-0.6085659,-0.7201668,-0.6607504,-0.6902601,-0.69004786,-0.6827724,-0.7066691
"87","C2CD2L","C2CD2L","204757_s_at",393,-0.7820732,-0.8189246,-0.81347334,-0.82546407,-0.8214319,-0.7784985,-0.80637324,-0.7952832,-0.7780658,-0.83792394,-0.79556006,-0.80250436,-0.77752185,-0.7739592,-0.77564025,-0.7793815
"901","USP6NL","USP6NL","204761_at",394,-0.48950237,-0.4745655,-0.40952766,-0.40064415,-0.45690447,-0.42666,-0.5425868,-0.33854312,-0.49816486,-0.44313154,-0.4776692,-0.4705883,-0.51790035,-0.504723,-0.50789964,-0.496154
"631","PPOX","PPOX","204788_s_at",396,0.7463721,0.6331425,0.6965081,0.6655974,0.62790906,0.7359606,0.80675614,0.34439388,0.8037925,0.5696187,0.7785435,0.741551,0.8314508,0.8368102,0.8503638,0.7958139
"163","CLPX","CLPX","204809_at",398,-0.22553352,-0.28832194,-0.43247598,-0.27218136,0.098456524,-0.28578183,-0.1634401,-0.31375283,-0.20169231,-0.2898833,-0.29228345,-0.2154465,-0.13731465,-0.16526857,-0.1630964,-0.10681211
"932","ZW10","ZW10","204812_at",399,0.093150236,0.12583973,0.2818804,0.1079499,0.10795867,0.17583789,-0.098565705,-0.009646468,0.14816135,0.087073706,0.22394267,0.1347523,0.17998113,0.15058936,0.14101335,0.14864224
"478","MELK","MELK","204825_at",400,0.84944546,0.67236793,0.48289916,0.8754153,0.6654503,0.5794101,0.7733796,0.51151776,0.7551728,0.6880841,0.6545993,0.89077985,0.69070494,0.7862087,0.74580956,0.7504095
"117","CCNF","CCNF","204826_at",401,-0.58138114,-0.57920194,-0.5891246,-0.60790133,-0.55762196,-0.6257883,-0.5616507,-0.69258165,-0.52541393,-0.64886594,-0.5374823,-0.5535183,-0.5295341,-0.5228945,-0.51511765,-0.53248525
"682","RAD9A","RAD9A","204828_at",402,-0.46144935,-0.6304341,-0.61974204,-0.7492316,-0.43233415,-0.61424685,-0.54492396,-0.45266405,-0.47931215,-0.7422774,-0.51546586,-0.60004514,-0.50999206,-0.48985457,-0.4727648,-0.45178476
"824","TCFL5","TCFL5","204849_at",403,-0.6339307,-0.66702056,-0.6493459,-0.6583522,-0.6118417,-0.64254814,-0.6659137,-0.59938955,-0.6127827,-0.6955835,-0.6274649,-0.6347148,-0.61753434,-0.61732924,-0.61748356,-0.6077591
"926","ZNF274","ZNF274","204937_s_at",404,0.44929352,1.0553889,0.8275717,0.81001,0.36579874,0.49674487,0.77321076,0.35929054,0.37658635,1.3765123,0.62250346,0.6335546,0.4417235,0.359432,0.41873813,0.3179606
"381","ICAM3","ICAM3","204949_at",405,-0.52600545,-0.4061429,-0.4760055,-0.38438326,-0.43848607,-0.5003811,-0.44732594,-0.6279314,-0.52293915,-0.48008814,-0.4905984,-0.4809058,-0.51050174,-0.5307337,-0.5287934,-0.49097422
"211","DDX10","DDX10","204977_at",406,-0.48117477,-0.64410126,-0.62307996,-0.6660072,-0.56027424,-0.6035958,-0.39415312,-0.6567364,-0.41985846,-0.790477,-0.4612256,-0.57293844,-0.4638919,-0.3822667,-0.38773423,-0.4533044
"871","TRAPPC6A","TRAPPC6A","204985_s_at",407,-0.25556585,-0.3978922,-0.19128378,-0.35495335,-0.17944025,-0.24820748,-0.13871922,-0.3659804,-0.07659244,-0.650168,-0.060160305,-0.29811037,-0.05173828,-0.053689744,-0.02284358,-0.11158452
"448","LSM6","LSM6","205036_at",408,-0.5676027,-0.5740934,-0.5072543,-0.56009513,-0.5417899,-0.5255746,-0.6322188,-0.525136,-0.5112788,-0.6026096,-0.4831691,-0.5412337,-0.5040484,-0.5003172,-0.50323135,-0.523293
"144","CENPE","CENPE","205046_at",409,-0.3847501,-0.4447967,-0.38759127,-0.42945305,-0.38266492,-0.435098,-0.36196077,-0.5527447,-0.29030627,-0.55278605,-0.29562342,-0.36932677,-0.29688174,-0.28926566,-0.3037042,-0.29064408
"428","KIT","KIT","205051_s_at",410,1.6403219,1.2755373,1.37242,1.2506168,1.2924827,1.3150946,1.5088475,1.6268187,1.5219718,1.0735728,1.4795045,1.3471682,1.5180777,1.4699392,1.4522402,1.4964428
"408","ITGAE","ITGAE","205055_at",411,1.1274847,1.1875025,1.0894402,1.0573934,1.0416424,1.1250064,1.2865703,0.8301746,1.2551782,1.3176217,1.1773205,1.2163469,1.251881,1.2906619,1.2871865,1.2495905
"558","ORC1","ORC1","205085_at",412,0.14596799,0.25819063,0.106846705,0.3769557,0.44839615,0.1497262,0.33292207,-0.10845332,0.20958078,0.024899004,0.15101887,0.26614466,0.25757095,0.14984187,0.23659378,0.25400624
"455","MAMLD1","MAMLD1","205088_at",413,-0.80016655,-0.8221632,-0.7978338,-0.8253144,-0.8373775,-0.8005367,-0.79988706,-0.80373657,-0.7966856,-0.8229819,-0.8068606,-0.8060977,-0.80614454,-0.80900353,-0.80538535,-0.8006461
"490","MOK","MOK","205130_at",415,0.5106135,0.34823763,0.3246776,0.23076266,0.4324511,0.33025917,0.5475323,0.46067604,0.5112867,0.22351626,0.4170201,0.37612417,0.5075874,0.49975574,0.5127545,0.51681525
"586","PEX11A","PEX11A","205161_s_at",416,-0.19272707,-0.4126142,-0.3769979,-0.36908072,-0.41941968,-0.3966798,-0.2501512,-0.28713495,-0.25340876,-0.44966695,-0.28723007,-0.31854373,-0.27674225,-0.29043812,-0.28908816,-0.31616384
"165","CLTB","CLTB","205172_x_at",417,0.6709621,1.2399879,1.1711739,1.213004,1.0708079,1.1288307,0.6712121,1.2561873,0.87060946,1.6210384,0.9819162,1.1016964,0.842501,0.8918577,0.89836955,0.9453162
"612","PLS1","PLS1","205190_at",419,0.008144708,-0.16860732,-0.19677405,-0.11002646,-0.14811316,-0.1823499,0.03457539,-0.22475578,-0.020031476,-0.34838796,-0.09385694,-0.06114752,-0.028776096,-0.054589402,-0.05729485,-0.08256385
"696","RELB","RELB","205205_at",421,-0.3683448,-0.33821246,-0.3044399,-0.3465578,-0.32196206,-0.28572255,-0.4116401,-0.35517612,-0.36208853,-0.26277676,-0.34664226,-0.3813532,-0.3463928,-0.3452981,-0.3564577,-0.34677297
"401","INPP4B","INPP4B","205376_at",422,0.25518188,0.34477317,0.3095478,0.39489126,0.16153409,0.21868269,0.28905115,0.051452126,0.15340477,0.37598285,0.21850726,0.30943403,0.12506606,0.12634727,0.13167197,0.12696935
"105","CBR3","CBR3","205379_at",423,-0.7293844,-0.67379797,-0.72470284,-0.65110946,-0.70703274,-0.68994504,-0.75694114,-0.70864815,-0.6721357,-0.65742034,-0.6670048,-0.6374452,-0.6512612,-0.6476241,-0.6814381,-0.6736147
"761","SMAD3","SMAD3","205398_s_at",424,-0.40101066,-0.4358425,-0.42087343,-0.44798958,-0.39636534,-0.42238778,-0.42199695,-0.55740726,-0.38597468,-0.45504284,-0.38450488,-0.41624174,-0.37786043,-0.37250367,-0.38332343,-0.38506567
"592","PHKA1","PHKA1","205450_at",425,1.6601636,1.1458892,0.6251486,1.0680134,0.813208,0.7811716,1.7827532,1.0814719,1.3654476,0.9306165,1.1661694,1.3173583,1.3151921,1.2441765,1.2336632,1.2659305
"302","FOXO4","FOXO4","205451_at",426,-0.39000377,-0.38793302,-0.3880137,-0.38056874,-0.3495936,-0.40254188,-0.5088784,-0.43774754,-0.38166583,-0.41788924,-0.38937464,-0.3973069,-0.37558043,-0.37360743,-0.38787794,-0.34477645
"595","PIGB","PIGB","205452_at",427,-0.52837855,-0.5911684,-0.6043845,-0.5656067,-0.49582246,-0.5650799,-0.5418625,-0.47177842,-0.5012105,-0.6333221,-0.5409094,-0.5422396,-0.51364934,-0.5125612,-0.501136,-0.4851154
"714","RPP38","RPP38","205562_at",428,2.8818812,3.2227414,3.032976,3.4489887,3.2086382,3.6180015,2.7719305,3.5562909,2.9569287,3.6253932,2.817449,3.1201026,2.9398067,3.0787742,3.0198042,3.0487247
"774","SNX7","SNX7","205573_s_at",429,-0.6088807,-0.68720853,-0.6458852,-0.67571723,-0.60918784,-0.6775351,-0.63873774,-0.62731624,-0.609601,-0.74748254,-0.61813855,-0.65486974,-0.6048443,-0.6398886,-0.62879413,-0.6245842
"26","ALAS1","ALAS1","205633_s_at",431,-0.033302117,0.03562027,-0.07049563,-0.033897955,0.24804895,0.13799673,-0.17137252,0.32359156,0.041994575,0.11462251,-0.02241769,-0.016335044,0.048313603,0.091489986,0.062907554,0.13746028
"811","SYNGR3","SYNGR3","205691_at",432,0.22228259,0.14648026,0.20282453,0.076874554,0.056926623,0.16085395,0.2887139,0.18603201,0.23963259,0.13079946,0.26741347,0.17311512,0.22672504,0.22789416,0.22285078,0.20592275
"81","BPHL","BPHL","205750_at",433,-0.10686886,0.56556183,0.62028974,0.5149232,0.10361004,0.040118605,-0.21185105,0.10374081,-0.20514303,0.7588349,0.163032,0.15371594,-0.1892962,-0.27721164,-0.25062984,-0.18626155
"622","POLG2","POLG2","205811_at",434,-0.19979347,-0.30592576,-0.32332817,-0.29106918,-0.40681717,-0.37375677,-0.20874353,-0.31229353,-0.18608916,-0.43657437,-0.15349112,-0.23222464,-0.19189739,-0.19355059,-0.19865534,-0.23014899
"621","POLE2","POLE2","205909_at",436,-0.34369045,-0.42450762,-0.30547276,-0.5222887,-0.09674605,-0.2964371,-0.30311623,-0.43495804,-0.2736551,-0.45239675,-0.3276463,-0.41183114,-0.25666377,-0.2563538,-0.24552082,-0.20972835
"223","DNAJA3","DNAJA3","205963_s_at",437,-0.60602796,-0.5353628,-0.54553044,-0.582467,-0.6441435,-0.5948341,-0.55288213,-0.821842,-0.52347,-0.53507936,-0.51586324,-0.5006533,-0.5295924,-0.50301874,-0.5140335,-0.53455377
"300","FOXJ3","FOXJ3","206015_s_at",438,-0.22561936,-0.2319331,-0.2790312,-0.27206498,-0.21877347,-0.22511868,-0.13902412,-0.26883852,-0.22354239,-0.19294886,-0.24107023,-0.23208816,-0.21569626,-0.20886703,-0.20465419,-0.20743561
"705","RNH1","RNH1","206050_s_at",439,0.44204247,0.19390114,0.22442368,0.28054762,0.3597722,0.2418885,0.5897048,0.4333347,0.38096845,0.12122968,0.2639577,0.34134513,0.35829622,0.36253396,0.38996184,0.37672928
"681","RAD51C","RAD51C","206066_s_at",440,-0.8017683,-0.79014754,-0.74875283,-0.7568197,-0.7749234,-0.7549543,-0.817022,-0.65821445,-0.7987257,-0.78198904,-0.77479005,-0.7909422,-0.7856714,-0.79573905,-0.79980874,-0.78802544
"306","FUT1","FUT1","206109_at",441,-0.6720054,-0.52734506,-0.5727755,-0.5803288,-0.5914574,-0.6496116,-0.55092144,-0.73210263,-0.6192717,-0.5317457,-0.584166,-0.5619583,-0.61820334,-0.622391,-0.610811,-0.6152426
"312","GABPB1","GABPB1","206173_x_at",442,-0.20830141,-0.32164356,-0.18370871,-0.36993125,-0.17109811,-0.12214458,-0.07770773,-0.48052457,-0.0670794,-0.47362673,-0.11829258,-0.21622072,-0.06840102,-0.04930027,-0.015247141,-0.08793966
"424","KIF14","KIF14","206364_at",443,-0.29924202,-0.2274436,-0.22152936,-0.34632894,-0.36609253,-0.29250523,-0.39002362,-0.44501618,-0.23009373,-0.20969528,-0.213661,-0.29108888,-0.23892587,-0.23889737,-0.25769064,-0.26359537
"459","MAP4K4","MAP4K4","206571_s_at",444,-0.61981326,-0.4775282,-0.44968084,-0.42671603,-0.47389767,-0.3575537,-0.70427114,-0.41024917,-0.6257235,-0.34700763,-0.5938167,-0.544619,-0.5913025,-0.602156,-0.62770677,-0.61230546
"180","CPSF4","CPSF4","206688_s_at",446,-0.2102185,-0.23499785,-0.32169247,-0.268409,-0.23788461,-0.33526525,-0.18835047,-0.33507428,-0.24034634,-0.29945338,-0.26464197,-0.23220263,-0.23684488,-0.27666083,-0.25560415,-0.2647138
"25","AKT1","AKT1","207163_s_at",450,0.8199483,1.032869,1.031888,1.0338941,0.835572,1.1634811,0.8088979,1.0699937,0.95406234,1.223122,0.95808417,0.94577676,0.93142456,0.9806087,0.97913677,0.9928254
"857","TNIP1","TNIP1","207196_s_at",451,-0.065211326,-0.30675188,-0.060032774,-0.1934575,0.0148382345,0.058118507,-0.13838299,-0.12768877,0.027066343,-0.48434237,-0.015028465,-0.0976763,0.030905435,0.06634848,0.06211335,0.04290287
"623","POLR1C","POLR1C","207515_s_at",452,-0.4725596,-0.64766073,-0.5712186,-0.65188533,-0.48305848,-0.5224189,-0.46897158,-0.37332153,-0.33895838,-0.74037004,-0.43303248,-0.4951736,-0.36935523,-0.35231587,-0.36215004,-0.36275947
"95","CASC3","CASC3","207842_s_at",455,-0.0012563705,-0.027003346,0.030151555,0.013098175,-0.1014873,0.011114104,-0.0010854132,-0.044853684,-0.019155117,-0.036315966,-0.0038755438,-0.009717843,-0.03081531,-0.025594098,-0.032745074,-0.042085607
"557","NVL","NVL","207877_s_at",457,1.7113266,0.8847422,1.3126627,1.2672604,1.2085282,1.0502751,1.2406548,0.9050979,1.7515776,0.21033573,1.6972495,1.5412894,1.645912,1.5787891,1.5761658,1.496032
"449","LSR","LSR","208190_s_at",458,-0.39945084,-0.57227886,-0.50872123,-0.6238703,-0.3169093,-0.5702404,-0.33544755,-0.5291974,-0.29632646,-0.7812828,-0.3483785,-0.48033842,-0.29417872,-0.2888573,-0.29256347,-0.3210971
"818","TBPL1","TBPL1","208398_s_at",460,-0.2515996,-0.40984336,-0.42542818,-0.35851508,-0.42241368,-0.49830005,-0.1414918,-0.43325156,-0.39419156,-0.46055952,-0.4072695,-0.35007462,-0.39036366,-0.41165277,-0.41030818,-0.41905338
"628","PPARG","PPARG","208510_s_at",463,-0.826907,-0.7954985,-0.796501,-0.7984183,-0.8216947,-0.80291384,-0.8130927,-0.79628164,-0.81705177,-0.80476063,-0.80799514,-0.80863804,-0.81404644,-0.81923443,-0.8175461,-0.8124373
"905","VAT1","VAT1","208626_s_at",464,0.15173902,0.41933897,0.67122746,0.7067151,0.4187895,0.73471636,-0.03263962,0.5505717,0.10566516,0.7646434,0.25959077,0.32907,0.104322076,0.18274762,0.13978478,0.20239872
"583","PDLIM1","PDLIM1","208690_s_at",467,-0.86168784,-0.8346977,-0.84833443,-0.81534255,-0.8260816,-0.832898,-0.892716,-0.82178897,-0.8614308,-0.79770666,-0.8666149,-0.84018284,-0.8610017,-0.85885686,-0.860765,-0.85925525
"559","OXA1L","OXA1L","208717_at",469,1.7155019,1.6745471,1.8852326,1.7277881,1.6554072,1.9149823,1.6122458,2.122022,1.568665,1.7696588,1.5707849,1.5842777,1.5363207,1.568448,1.5422672,1.5477662
"876","TSC22D3","TSC22D3","208763_s_at",470,-0.19691545,-0.43943703,-0.41259688,-0.383558,-0.3155389,-0.29632986,-0.19622746,-0.2611049,-0.2047631,-0.5399318,-0.26179084,-0.3220739,-0.20048065,-0.2174365,-0.2151791,-0.25280818
"661","PTK2","PTK2","208820_at",471,-0.8720949,-0.8664441,-0.8547806,-0.85109794,-0.90687597,-0.86883175,-0.89744765,-0.7847614,-0.86839575,-0.8776046,-0.8557127,-0.8693773,-0.8678058,-0.8625131,-0.86570114,-0.8655189
"17","ADH5","ADH5","208847_s_at",472,1.2139044,0.72350794,0.7718592,0.9365513,0.7504754,0.81774306,1.3210474,0.7856373,1.0110284,0.52989686,0.91336626,0.95304537,0.9681338,0.94193965,0.97395736,0.90837836
"226","DNAJB6","DNAJB6","209015_s_at",477,-0.41782984,-0.28481376,-0.29513246,-0.30378512,-0.2425904,-0.39322978,-0.3791993,-0.1229675,-0.42703578,-0.30875862,-0.37477487,-0.3873634,-0.40947968,-0.45634928,-0.42873138,-0.34751657
"177","COPS7A","COPS7A","209029_at",478,1.8916273,1.1800267,1.9518125,1.2048917,1.7475903,1.7246552,0.95876414,2.421271,1.9803368,0.6711239,2.1008987,1.4992285,1.9869676,2.0064647,1.8858023,1.8870506
"917","XPNPEP1","XPNPEP1","209045_at",479,-0.509658,-0.42556924,-0.34352043,-0.36729974,-0.43748358,-0.35868627,-0.561403,-0.45851156,-0.44096044,-0.37864426,-0.39285398,-0.43157506,-0.42954117,-0.4278794,-0.41629773,-0.42231873
"178","CORO1A","CORO1A","209083_at",480,-0.66116714,-0.5772049,-0.6094662,-0.6451777,-0.6369912,-0.65424657,-0.65213007,-0.61131716,-0.6801207,-0.5349272,-0.64864427,-0.6714812,-0.6666391,-0.6768818,-0.6704815,-0.66267204
"324","GLOD4","GLOD4","209092_s_at",481,-0.5190802,-0.28282547,-0.31020904,-0.23793326,-0.27503866,-0.24473001,-0.5814002,-0.059041098,-0.53755426,-0.039451256,-0.48954126,-0.40964067,-0.5079374,-0.5081611,-0.5086572,-0.480786
"221","DLD","DLD","209095_at",482,-0.28466058,-0.21901615,-0.32897577,-0.3062356,-0.26892525,-0.26362568,-0.22317997,-0.2762429,-0.260917,-0.18576193,-0.3120456,-0.24257366,-0.23319517,-0.25415662,-0.25239724,-0.2358168
