cid,SMILES,value
6099894,CC1=CC(=CC=C1)COCC(CC2=CC=CC=C2)N3CCN(CCC3=O)C(=O)C4=CC(=CC(=C4)Cl)Cl,1
6110289,CC1=C(C=C(C=C1)/C=C/C(=O)C2=C(C(=O)C=CC=C2)O)C,1
6144717,CC1C2=CC(=C(C=C2CCN1C(=O)/C=C/C3=CC=CC=C3OC)OC)OC,1
6327546,C1=CC=C(C=C1)O[P+](=O)OC2=CC=CC=C2,0
6328250,C1=CC=C2C(=C1)C3=CC=CC=C3[P+](=O)O2,0
6400907,C1=CC=C2C(=C1)C=NN3C2=NNC3=O,0
6401302,C1=CC=C(C=C1)C2=NNN=C2NC3=CC=CC=C3,0
6401690,C1=CC=C(C=C1)C2=C(N=C(N=N2)C3=CC=CC=C3)C4=CNC5=CC=CC=C54,0
6402462,C1=CC=C(C=C1)C2=C(N=C(N=N2)C3=CC=C(C=C3)Cl)C4=CNC5=CC=CC=C54,0
6411268,C1(=NNN=C1Cl)C2=[15N]NN=N2,0
6413011,CC1=CC=C(C=C1)SC2=NN=C(C3=CC=CC=C32)CC4=CC=CC=C4,1
6413172,C1=CC(=CC=C1C(C#N)C2=NN=C(C=C2)Cl)Cl,0
6413378,C1=CC=C(C(=C1)C(C#N)C2=NN=C(C=C2)Cl)Cl,0
6420033,CNCCC1=CC=CC=N1.CS(=O)(=O)O,0
6426773,CC[C@H]([C@@H]1[C@H](C[C@@](O1)(CC)[C@H]2CC[C@@]([C@@H](O2)C)(CC)O)C)C(=O)[C@@H](C)[C@H]([C@H](C)CCC3=C(C(=C(C=C3)C)O)C(=O)[O-])O.[Na+],1
6435993,C1N2CN3CN1C[N+](C2)(C3)C/C=C\Cl.[Cl-],0
6438437,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C,1
6456344,CN(CCC1=CC=CC=C1)CC2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,1
6493262,CCOC(=O)C1=C(N=C(S1)NC(=O)CCS(=O)(=O)C2=CC=CC=C2)C,1
6516823,CN(C)CC1CC/C(=C/C2=CC(=CC=C2)OC)/C1=O.Cl,1
6519378,CC/C(=C\1/C(=O)N=C(S1)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F)/C,0
6540478,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=C/C(=N/O)/CC[C@H]34,1
6602328,CN1CC[C@@H]([C@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,1
6602812,CN1CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3.Cl,0
6602945,C1=CC(=CC=C1[N+]2=CC(=N)O[N-]2)Cl.Cl,0
6602973,C1=CN=CC=C1C2=CSC(=C2Cl)N.Cl,0
6603223,COC1=CC=CC=C1NC2=NC=NC3=C2OC4=CC=CC=C43.Cl,0
6603554,CN1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F.Cl,0
6603585,CCCCCN1C2=CC=CC=C2N(C1=N)CC(COC3=CC=CC=C3OC)O.Cl,1
6603681,CC1=C(C(=CC=C1)N2CCN(CC2)CC(=O)NCC3CCCCC3)C.Cl,1
6610107,CCOC(=O)C1=CC[C@H](N([C@H]1C)S(=O)(=O)C2=CC=C(C=C2)C)C3=CC=CC=C3,1
6615755,CCCCOC(=O)C1=C(OC2=C1C=C(C=C2)NS(=O)(=O)C3=C4C=CC=C5C4=C(C=C3)NC5=O)C,1
6618851,C1=CC(=CC=C1C2=NOC(=C2C#N)N)F,0
6621788,CCC1=NC2=C(C=CC(=C2)C(=O)NCC3CCCO3)SC4=C1C=C(C=C4)Br,1
6711209,CC1=CC2C(CC1)([C@@]3([C@H](C[C@@H]([C@]34CO4)O2)OC(=O)C)C)C,1
6713594,C[N@+]1(CCC2=CC=CC=C2C1)CCN[N+]3(CCCCC3)C,0
6852374,CNC[C@@H](C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O,0
6852407,C[C@@H]1[C@@H](O1)P(=O)([O-])[O-].[Na+],0
6852409,CC(C)NC[C@H](C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O,0
6858402,C1=CC=C(C(=C1)/C=N/N2C(=NN=N2)N)C(F)(F)F,0
6858569,C1=CC(=CN=C1)/C=N/N2C=NN=C2,0
6858570,C1=CC=C2C(=C1)C=CC=C2/C=N/N3C=NN=C3,0
6858577,C1=CSC(=C1)/C=N/N2C=NN=C2,0
6858603,C1=CC=C(C=C1)/C=N/N2C=NNC2=S,0
6858622,C1=CC=NC(=C1)/C=N/N2C=NN=C2,0
6858638,C1=CC(=C(C(=C1)Cl)Cl)C2=CC=C(O2)/C=N/N3C=NN=C3,0
6858845,C1=CN(C(=C1)/C=N/N2C=NN=C2)C3=CC=C(C=C3)Cl,0
6858852,C1=CN(C(=C1)/C=N/N2C=NN=C2)C3=CC=C(C=C3)Br,0
6858943,C1=CC=C(C(=C1)/C=N/N2C=NN=C2)F,0
6859150,C1=CC(=CC(=C1)N2C=CC=C2/C=N/N3C=NN=C3)C(F)(F)F,0
6859229,C1=CC=NC(=C1)/C=N/N2C(=NN=N2)N,0
6859373,C1=CC=C(C=C1)C2=CC=C(C=C2)/C=N/N3C=NN=C3,0
6861375,C1=COC(=C1)/C=N/N2C(=NN=N2)N,0
6865336,C1=CC=C(C=C1)C2=CC3=C(S2)N=CN(C3=O)/N=C/C4=CC=CO4,0
6868821,CC(C)(C)NC(=O)/C=N/O,0
6882148,CC(C)(C)C1=NN=C(N(C1=O)/N=C/C2=CC=C(C=C2)OC)SC,0
6889777,C1=CSC(=C1)/C=N/N2C(=NN=N2)N,0
6890324,C1=CC=C(C=C1)S(=O)(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)/N=C/C5=CC=CO5)N,0
6891089,C1=CC=C(C=C1)N2C=CC=C2/C=N/N3C=NN=C3,0
6891660,C1=CC=C2C(=C1)C(=NN=C2Cl)N/N=C/C3=CC=C(C=C3)Cl,0
6902743,C1=CC=C(C=C1)C2=NN(C=C2/C=N/N3C=NN=C3)C4=CC=CS4,0
6917421,COC1=CC2=C(C=C1)C(=O)[C@@H]([C@H](O2)C3=CC4=C(C=C3)OCO4)O,0
6997825,CN1C=C(C2=CC=CC=C21)/C=N/N3C=NC4=C(C3=O)C(=CS4)C5=CC=C(C=C5)Cl,0
7109931,COC1=C2C(=CC=C1)SC(=N2)NC3=NN=C(O3)C4=CC=C(C=C4)F,0
7189652,CC1=C(SC(=N1)NC(=O)CCS(=O)(=O)C2=CC=CC=C2)C(=O)C,1
7205469,CC1=C(C=C(C=C1)Cl)N2C3=NC=NC(=C3C=N2)NC4CCCCCC4,1
7251185,C/C/1=C\CC[C@@]2([C@H](O2)[C@@H]3[C@@H](CC1)C(=C)C(=O)O3)C,1
7285303,C1=CC=C(C=C1)N2C(=NN=N2)C3=CN=C(N=C3C4=CC=CS4)C5=CC=NC=C5,0
7293082,CCCCC1=CC=C(C=C1)NC(=O)COC2=CC=CC3=C2C=CN(C3=O)C,1
7308510,C1=CC=C(C=C1)C2=CC=C(O2)/C=C(/C#N)\C3=NC(=CS3)C4=CC=CS4,0
7312224,CCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)C(=O)OCC,1
7312241,CCCCOC(=O)C1=C(OC2=C1C=C(C=C2)NS(=O)(=O)C3=C(C=C(C=C3)F)C)C,1
7314606,CC1=CC(=C(C=C1)/C=C/C(=O)C2=C(C(=O)C=CC=C2)O)C,1
7314670,CCOC1=CC=C(C=C1)/C=C/C(=O)C2=C(C(=O)C=CC(=C2)Br)O,1
7341067,COC1=CC=C(C=C1)N2C(=C/C(=C\C3=CC=C(C=C3)[N+](=O)[O-])/C2=O)C4=CC=CC=C4,0
7518628,CC1=CC(=C(C=C1)C)S(=O)(=O)NCCC2=CSC(=N2)C3=CC=C(C=C3)Cl,1
7540306,CC1=C(C2=C(O1)C=CC(=C2CN(C)CC3=CC=CC=C3)O)C(=O)NC4=CC=CC=C4,1
7598361,CC1=CC(=CC=C1)CN2C=CC=C(C2=O)C(=O)NC3=CC4=C(C=C3)OCCO4,1
7809250,CCC1=C(SC(=C1)C(=O)N2CCN(CC2)C(=O)C3=CC=CC=C3)C,1
8094616,CC1=CC(=C(C=C1)NC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)O,1
8100182,CC1=C(C=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O)[N+](=O)[O-],1
8658938,CCCCNC(=S)NC1=CC(=CC=C1)S(=O)(=O)NC2=NCCC2,1
9154295,CCOC1=CC=C(C=C1)C(=O)CCC(=O)N2CCN(CC2)C3=CC=CC=C3O,1
9261791,CCOC1=CC=C(C=C1)OCCNC(=O)C2=CC(=NC3=C2C=NN3C(C)C)C4CC4,1
9549110,CCCCCCCCCN1C2=C(CCC2)C(=N)C3=C1CCC3.Br,1
9549473,CNCC1(CCCC1)C2=CC=CC=C2.Cl,0
9549474,CCCCCCCCCCN1C2=C(CCC2)C(=N)C3=C1CCC3.Br,1
9549490,C1=CC(=CC=C1N)NC2=NC(=CS2)C3=CC=NC=C3.Br,0
9549632,CC1(OC(=C/C(=C\C=NC2=CC=C(C=C2)OC)/O1)C3=CC=CC=C3)C.Br,0
9549651,CN1CCN(CC1)C2=CC3=CC=CC=C3SC4=C2C=CC(=C4)F.C(=C\C(=O)O)\C(=O)O,0
9550464,C1=CC=C(C=C1)NC2C3=CC=CC=C3C(=O)N2C4=NC=C(C=C4)Cl,0
9550564,COC1=CC=C(C=C1)C2=CSC(=NN2)/N=C/C3=CC=C(C=C3)F.Br,0
9551287,C1=CC=C(C=C1)C2=NC(=O)/C(=C/C3=CC=CS3)/S2,0
9551541,CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)O3)CC(=O)NC4=CC(=CC(=C4)C)C,1
9551647,C1=CC=C(C=C1)C2=NC3=C(C(=N2)NCC4=CC=CO4)OC5=CC=CC=C53.Cl,0
9551662,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCN(CC4)C.Cl,0
9551667,C1=CC=C(C(=C1)C2=NO[C@H]3[C@@H]2[C@@H]4[C@@H]5[C@H]([C@H]3O4)C(=O)N(C5=O)C6=CC=C(C=C6)Cl)Cl,0
9551935,C1=CC=C2C(=C1)C(=CC=[NH+]2)C3=NC4=CC=CC=C4N3.O.[I-],0
9551967,C1=CC=C(C=C1)C2=NC(=C(N=N2)C3=CC=C(C=C3)Cl)C4=CNC5=CC=CC=C54,0
9554685,C1=CC=C2C(=C1)N=CN2/N=C/C3=C(N=C4N3C=CS4)Cl,0
9555274,C1=CC=C2C(=C1)N=C(N2/N=C/C3=CC=C(C=C3)Br)N,0
9556592,C1=CC=C2C(=C1)N=C(N2/N=C/C3=CN=CC=C3)N,0
9557744,C1=CC=C2C(=C1)N=CN2/N=C/C3=CN=CC=C3,0
9563912,CCOC(=O)/C(=N/NC1=CC=C(C=C1)S(=O)(=O)N2CCC3=CC=CC=C32)/C#N,1
9567149,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=C(C=C3)Br)N/N=C/C4=CN=CC=C4,0
9568631,C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC=CO3)/N=C/C4=CC=CO4,0
9568700,CC(C)(/C=N/OC(=O)NC)S(=O)C,0
9569641,C1=CC=C(C=C1)/C=N/NC2=C(C(=O)NN=C2)Cl,0
9570071,CC(C)(/C=N/OC(=O)NC)SC,0
9570092,CC(C)(/C=N/O)SC,0
9570093,CC(C)(/C=N/OC(=O)NC)S(=O)(=O)C,0
9590728,C/C(=N\NC(=O)C1CC1C2=CC=CC=C2)/C3=CC(=CC=C3)[N+](=O)[O-],1
9590747,CCCCCCOC1=CC=C(C=C1)/C(=N/NC2=NCCN2)/C,1
9590748,CCCCCCOC1=C(C=C(C=C1)/C(=N/NC2=NCCN2)/C)[N+](=O)[O-],1
9595287,CNC(=O)O/N=C(/C(=O)N(C)C)\SC,0
9614646,C1=CC=C(C=C1)C2=CN=NC(=N2)N/N=C/C3=CC=C(O3)C4=CC(=CC=C4)C(F)(F)F,0
9614673,COC1=CC=C(C=C1)/C=N/NC2=NN=C(C3=CC=CC=C32)C4=NC=CN4,0
9614817,C1=CC=C(C=C1)C2=CN=NC(=N2)N/N=C/C3=CC=C(O3)C4=CC=CC=C4Cl,0
9633467,C1=CC=C(C=C1)/C=N/NC(=O)C(C2=NNC(=O)C3=CC=CC=C32)NC(=O)C4=CC=CC=C4,0
9634281,CCC(C)(C)C1CCC2=C(C1)C(=NN2)C(=O)N/N=C(\C)/C3=CC=CO3,1
9636483,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Cl)N/N=C/C4=CN=CC=C4,0
9642702,CCCCNC(=S)N/N=C/C1=CCC2CC1C2(C)C,1
9667515,C1=CC=C2C(=C1)C(=NN=C2N/N=C/C3=CC=C(C=C3)Cl)C4=NC=CN4,0
9670176,C1CCCN(CC1)C2=NC(=NC(=N2)N/N=C/C3=CC=C(O3)[N+](=O)[O-])N4CCCCCC4,0
9676586,CCCCN1C2=CC=CC=C2N=C1/C=N/NC3=NC4=CC=CC=C4N3,1
9693619,C1=CC(=CC=C1/C=N/NC2=NNN=N2)Cl,0
9695908,C1=CC=C(C=C1)/C=N/N2C(=NC3=CC=CC=C3)C(=S)N(C2=N)C4=CC=CC=C4,0
9798523,CCCC[Sn](CCCC)(OC(=O)C)OC(=O)C,1
9799979,CCC1=NN(C2=C1C=CC(=C2)C3(CCC(CC3)C(=O)O)C#N)C4CCCCC4,1
9801803,C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C\4/C[C@H](C[C@@H](C4=C)O)O)C,1
9809426,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,1
9863860,C[C@H]1CCCC(=O)[C@H]([C@H](C/C=C/C2=C(C(=CC(=C2)OC)O)C(=O)O1)O)O,1
9889168,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],1
9908126,CN[C@H]1CC[C@H](C2=C1C=C(C=C2)S(=O)(=O)N)C3=CC(=C(C=C3)Cl)Cl,0
9910986,CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O.Cl,1
9951932,CC1=NC=C(C=N1)[C@@H](CCCCCCC2=NC3=C(CCCN3)C=C2)CC(=O)O,1
9957280,CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)C5CC5)C=C(C=C2)F,0
10298511,CC(=CCC1=C(C2=C(C=C1O)OC3=C(C(=C(C(=C3C2=O)CC=C(C)C)O)O)CC=C(C)C)O)C,1
10692407,CCCCCCCCCOCN1C=[N+](C2=CC=CC=C21)CC3=CC=CC=C3.[Cl-],1
11211194,CC(=CCC1=C(C=CC2=C1C(=O)C3=C(C=C(C(=C3O2)CC=C(C)C)O)O)O)C,1
11243969,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N,0
11375816,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],1
11477651,CCCOC1=C(C(=C(S1)C(=O)N2CCC(CC2)C3=C(C=CC(=C3)CN)F)C)Br.Cl,1
11596309,CC(=CCC1=C(C=CC(=C1)[C@@H]2CC(=O)C3=C(O2)C(=C(C=C3)O)CC=C(C)C)O)C,1
11948779,CCCCCSC1=C(C=C(C(=C1)OC)CCNC)OC.C(=C\C(=O)O)\C(=O)O,1
11948820,CCOC1=C(C(=CC(=C1)CNC2CCCC2)Cl)OCC3=CC=C(C=C3)F.Cl,1
11948870,CCOC(=O)C1=C(N(C2=CC(=C(C=C21)OC(=O)C)Br)C3=CC=C(C=C3)C)CSC(=N)N.Br,1
11957213,CCC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=C2)C(=O)NCCCN4CCOCC4,1
11957314,CCCCCCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[Br-],1
12004524,C[C@@H](C[C@H]([C@@H](C(C)(C)O)O)O)[C@@H]1CC[C@]2([C@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CCC(=O)C4(C)C)C)C)C,1
12004531,CC(C)C1=C2[C@H]([C@@H]3C4[C@](CC[C@H]([C@@]4(C2=CC(=O)O1)C)O)(C(=O)O3)C)O,1
12004920,CCCCC(=O)/C=C/N1C2=CC=CC=C2OC1=S,1
12005197,CCCC(CCC)(C(=O)NN(C1=CC=CC(=C1)C)C(=O)CCl)O,1
12005198,CC1=C(C=C(C=C1)N(CCC#N)C(=O)CCl)C,1
12005366,CCOC(=O)C1=CC=C(C=C1)NC(=S)N(CCCN2CCCCC2)CC3=CC=CO3,1
12005524,CCO.C\1CC2=C(/C1=C/C3=CC=CC=C3Cl)OC(=C(C2C4=CC=CC=C4Cl)C#N)N,0
12005597,CCCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)C(=O)N(CC)CC.[Br-],1
12005609,CCCCCCCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C2(C)C)C.[Br-],1
12005613,CCCCOC1=C(C=C(C=C1)Br)CSC(=N)N.Cl,1
12006012,CCC1=C(C(=CC=C1)CC)NC(=S)NCCC2=C(NC3=C2C=C(C=C3)C)C,1
12006242,CC(C)(C)C1CCC(CC1)OCC(CN2CCN(CC2)CC3=CC=CC=C3)O.Cl,1
12040509,CCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1
12285822,C1=CC(=CC=C1N)S(=O)(=O)[N-]C2=NC=CS2.[Na+],0
12305037,C1=CC(=C(C=C1[C@H](CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O,0
12521030,CC(O)(P(=O)(O)O)P(=O)(O)O.O,0
14137704,CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(C(C(C5(C)C)O)C=O)C)C)C(=O)O,1
14286542,CC1C2C(NC(=O)C23C(/C=C(/CCC(C(/C=C/C3=O)O)O)\C)C=C1C)CC(C)C,1
14314897,CC1CCC/C=C/C(=O)C2=C(CC(=O)O1)C=C(C=C2O)O,1
14412270,CC(=CCC1=C(C2=C(C(=C1O)C(C)(C)C=C)OC3=C(C2=O)C=CC(=C3O)O)O)C,1
14779548,CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C/Cl)/C/C(=C\C(=O)N1CC(=CC1=O)OC)/OC)OC,1
15382621,CC(=CCC1=CC(=CC(=C1OC)CC=C(C)C)C2CC(=O)C3=C(C=C(C=C3O2)O)O)C,1
15944754,CCCCCCC1=C(C=C2C(=C1)C=C(C(=O)O2)S(=O)(=O)C3=CC=C(C=C3)Cl)O,1
15945189,CCCCCCCCCCCCCCCC[N+]1=CC=CC2=CC=CC=C21.[I-],1
15945303,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)/C=C/C3=CC(=C(C=C3)OC)O,1
15945489,CCC(C(=O)NC1CCCCC1)N2C3=C(C=CN=C3)N=C2SCC4=CC=CC(=C4)C,1
15945523,CC1=CC(=C(C(=C1)C)C(C2=CC=CC=C2)OCCCNC(C)C)C.Cl,0
15987586,CCN1C=C(C2=CC(=C(C=C2C1=O)OC)OC)C(=O)N3CCN(CC3)C4=CC=CC(=C4C)C,1
15987820,CCCCN(C)CCCNC(=O)C1CCN(CC1)C2=NC3=C(S2)C=C(C=C3)CC,1
15987858,CCN(C1=CC=C(C=C1)OCC)S(=O)(=O)C2=CC(=CC3=C2N(C(C3)C)C(=O)C)Br,1
15988197,CC1=CC(=C(C=C1)CN2C3=C(C4=C(S3)CCC4)C(=O)N(C2=O)C5=C(C=C(C=C5)OC)OC)C,1
15988214,CC1=C(C=C(C=C1)N2C(=O)C3=C(N=C2SCC(C)C)SC4=C3CCN(C4)C(=O)C)Cl,1
15988815,CCCCN1C=NC2=C1C=CC(=C2)NCC3=CC=C(C=C3)OCC,1
15989508,CC1=C(C=C(C=C1)NC(=O)NCC2CCN(CC2)CC3=CC(=CC=C3)Cl)Cl,1
15989717,CC1=CC(=C(C=C1)C)N2CCN(CC2)CCCNC(=O)NC3=CC=C(C=C3)Cl,1
15989809,CC1=CC=C(C=C1)COC(=O)C2=C(NC(=O)CC2C3=CC=CC=C3F)C,0
15989856,CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)Cl)C(=O)OCC3CCCCC3,1
15990050,CCCCOC(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=C(N=C3N(C2=O)C(=CS3)C)C,1
15990314,CCC1=NC2=C(C=CC(=C2)C(=O)N3CCC(CC3)C(=O)OCC)SC4=C1C=C(C=C4)C,1
15990317,CCCC1=NC2=C(C=CC(=C2)C(=O)NC3CCCC3)SC4=C1C=C(C=C4)C,1
15990349,CCCC1=NC2=C(C=CC(=C2)C(=O)NCCC)SC3=CC=CC=C31,1
15990546,CCCC1=NC2=C(C=CC(=C2)C(=O)N3CCC(CC3)C(=O)OCC)SC4=CC=CC=C41,1
15990925,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C4=CC=CS4)C5=CC(=CC=C5)O,1
15990927,CCCCN(CCCNC(=O)C1=CC(=NC2=CC=CC=C21)NC3=CC(=CC=C3)SC)CC4=CC=CC=C4,1
15990992,CN1C=C(C2=CC=CC=C21)CN(C3CCCCC3)C(=O)NC4=CC=CC=C4,0
15991095,CC1=CC(=C(C=C1)O)NC(=O)C2=CC(=C(C=C2)Br)S(=O)(=O)N3CCCCC3,1
15992859,CCOC(=O)C1=C(SC=C1C2=CC=C(C=C2)OC)/N=C/C3C(=O)CCCC3=O,1
16000013,CC1CCN(CC1)C(=O)CSC2=C3CCCCC3=NC4=C2C=C(C=C4)Cl,1
16007418,CCCCN(CC)CCNC(=O)C1=CC2=C(S1)N(N=C2C3=CC=C(C=C3)Cl)C,1
16007454,CCOC(=O)C1CCN(CC1)C(=O)CSC2=C3CCCCC3=NC4=C2C=C(C=C4)Cl,1
16007598,CCN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N3CCC(CC3)C)C(=O)N4CCN(CC4)C5=CC(=CC=C5)Cl,1
16007605,CC1=C(C=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=C(ON=C3C)/C=C\C4=CC=C(C=C4)OC)F,1
16007665,CC1=NOC(=C1S(=O)(=O)N2CCC(CC2)C(=O)NC3=CC(=C(C=C3)F)Cl)/C=C/C4=CC=CS4,1
16007716,CC1=NOC(=C1S(=O)(=O)N2CCC(CC2)C(=O)NC3=CC(=C(C=C3)F)Cl)/C=C/C4=CC=CO4,1
16007761,CC1=CC=C(C=C1)CNC(=O)C2CCCN(C2)CC3=C(OC(=N3)C4=CC=CC(=C4)C)C,1
16007815,CCC1=CC=CC=C1S(=O)(=O)CC2=CC=C(O2)C(=O)NCCC3=CC=C(C=C3)Cl,1
16007858,CC1=CC(=CC=C1)C2=NC(=C(O2)C)CSCC(=O)N3CCN(CC3)C4=CC=CC=C4,1
16007860,CC1=CC(=CC=C1)C2=NC(=C(O2)C)CSCC(=O)NCCC3=CC=C(C=C3)Cl,1
16007912,CC1=C(N=C(O1)C2=CC=C(C=C2)Cl)CN3CCC(CC3)C(=O)NCCCN4CCN(CC4)C5=CC(=CC=C5)Cl,1
16007949,CCC1CCCCN1CCCNC(=O)C2=CC3=C(C=C2)S(=O)(=O)C4=CC=CC=C4C(=O)N3CC5=CC=C(C=C5)Cl,1
16008012,CC1=C(N=C(O1)C2=CC=C(C=C2)Cl)CN3CCCC(C3)C(=O)NCCC4=CC=CC=C4,1
16008055,CC1=C(N=C(O1)C2=CC(=CC=C2)OC)CS(=O)(=O)CC(=O)NCCC3=CC=C(C=C3)Cl,1
16008094,CCOC(=O)C1CCCN(C1)C(=O)C2=CC3=C(C=C2)S(=O)C4=CC=CC=C4C(=O)N3CC5=CC=CC=C5,1
16008810,CCC1CCCCN1CCCNC(=O)C2=CC3=C(S2)C4=CC=CC=C4N=C3Cl,0
16008853,CCN(CC)CCCNC(=O)C1=CC2=C(C=C1)C(=C3CCCCC3=N2)Cl,1
16008982,CCCCN(CC)CCNC(=O)C1=CC2=C(S1)C3=CC=CC=C3N(C2=O)CC,1
16009055,CC1=CC=C(C=C1)N2C(=O)C(N(C2=O)CCC3=CCCCC3)CC(=O)NC4=CC=C(C=C4)F,1
16009147,CCN(CC)CCCNC(=O)CSC1=C2CCCCC2=NC3=C1C=CC(=C3)Cl,1
16009448,CCOC(=O)C1=C(OC2=NC=NC(=C12)N3CCN(CC3)C4=CC(=CC=C4)Cl)C,1
16009532,CCN(CCCNC(=O)C1=CC2=C(S1)C3=C(C=CC(=C3)C)NC2=O)CC4=CC=CC=C4,1
16009917,CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)OCC(=O)N3CC(=O)NCCC4=CC=C(C=C4)Cl,1
16009931,CC1=C(N=C(O1)C2=CC(=CC=C2)Cl)CS(=O)(=O)CC(=O)NC(C)CCC3=CC=CC=C3,1
16010005,CCC1=CC=C(C=C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=CC4=C3N=CC=C4,1
16010481,CC(=O)N1CCC2=C(C1)SC3=C2C(=O)N(C(=O)N3CC4=CC=C(C=C4)F)CCC5=CC=CC=C5,1
16010885,CCOC1=CC=C(C=C1)C(=O)C2=CN=C3C=CC(=CC3=C2N4CCC(CC4)C(=O)OCC)OC,0
16010973,CC(C)CCNC(=O)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CS3,1
16011061,CCOC1=CC2=C(C=C1)N=C(S2)N3CCCC(C3)C(=O)NCCC4=C(C=C(C=C4)OC)OC,1
16011476,CCC1=C(S(=O)(=O)N=C1N2CCC(CC2)C(=O)NCCC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)C,1
16011928,CC1=CC(=CC=C1)CN2C3=C(C=CN=C3)N=C2SCC4=CC=C(C=C4)C(=O)N5CCCCCC5,1
16011930,CC1CCN(CC1)C(=O)C2=CC=C(C=C2)CSC3=NC4=C(N3CC5=CC=CC(=C5)C)C=NC=C4,1
16011934,CC1=CC(=CC=C1)CN2C3=C(C=CN=C3)N=C2SCC4=CC=C(C=C4)C(=O)NCCC5=CC=CC=C5,1
16012060,CCCSCCCNC(=O)C1CCCN(C1)C(=O)C2=C(N(N=C2)C3=CC=CC=C3)N4C=CC=C4,0
16012621,CCC1=CC=CC=C1N2CC(CC2=O)C3=NC4=CC=CC=C4N3CC5=CC=CC(=C5)C,1
16012623,CC1=C(C(=CC=C1)C)OCCCN2C3=CC=CC=C3N=C2CCNC(=O)C4CCCCC4,0
16012643,CC1=CC(=CC=C1)OCCCN2C3=CC=CC=C3N=C2CCNC(=O)C4CCCCC4,0
16012646,CC1=C(C(=CC=C1)C)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4CCCCC4,0
16012669,C1CCC(CC1)C(=O)NCCCC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl,0
16012764,CCCCOC1=C(C=C(C=C1)CN2C3=C(C=C(C=C3C)Br)C(=O)C2=O)OC,1
