Gene,Sample1,Sample2,Sample3
12.5486,12.5486,9.3994,202600_s_at
6.0045,6.0045,6.1742,202601_s_at
10.6786,10.6786,9.6553,202603_at
12.2742,12.2742,12.6019,202605_at
9.7458,9.7458,8.6823,202606_s_at
4.5661,4.5661,4.3294,202608_s_at
5.2326,5.2326,5.4205,202609_at
6.5928,6.5928,7.003,202610_s_at
7.9602,7.9602,7.4708,202611_s_at
4.1209,4.1209,4.607,202612_s_at
9.1055,9.1055,9.516,202613_at
8.3403,8.3403,8.1726,202614_at
10.0521,10.0521,7.8681,202615_at
5.8044,5.8044,4.4321,202616_s_at
5.8816,5.8816,6.035,202617_s_at
7.333,7.333,7.3936,202618_s_at
5.6042,5.6042,5.9519,202619_s_at
5.3159,5.3159,4.5887,202620_s_at
8.2592,8.2592,8.5318,202621_at
6.9441,6.9441,6.545,202622_s_at
6.3751,6.3751,10.5732,202625_at
4.6172,4.6172,4.5435,202628_s_at
8.4386,8.4386,7.3943,202629_at
6.5617,6.5617,5.3501,202631_s_at
8.5973,8.5973,9.3557,202632_at
7.3299,7.3299,8.3852,202634_at
11.2818,11.2818,10.055,202636_at
4.3318,4.3318,5.4655,202638_s_at
7.2817,7.2817,6.905,202639_s_at
6.8563,6.8563,7.1671,202640_s_at
7.2175,7.2175,7.9557,202641_at
9.263,9.263,9.4282,202642_s_at
10.0772,10.0772,8.0746,202643_s_at
12.5127,12.5127,10.5248,202644_s_at
7.9989,7.9989,8.0616,202645_s_at
11.4477,11.4477,10.7699,202646_s_at
6.3584,6.3584,6.781,202648_at
14.9027,14.9027,14.8966,202649_x_at
8.1217,8.1217,7.0831,202650_s_at
5.0823,5.0823,6.2368,202652_at
9.1945,9.1945,8.0483,202653_s_at
7.5821,7.5821,6.7888,202654_x_at
10.2846,10.2846,10.3667,202656_s_at
9.4763,9.4763,9.8009,202657_s_at
6.4159,6.4159,6.4833,202660_at
4.1209,4.1209,5.4337,202661_at
6.0961,6.0961,7.2608,202662_s_at
6.9801,6.9801,6.9137,202663_at
8.1239,8.1239,7.7226,202664_at
6.8755,6.8755,7.7744,202665_s_at
6.5293,6.5293,7.0306,202666_s_at
7.1454,7.1454,6.8873,202667_s_at
5.1303,5.1303,6.4215,202668_at
5.6039,5.6039,5.0816,202669_s_at
9.757,9.757,11.1402,202670_at
6.3288,6.3288,8.2875,202671_s_at
4.6773,4.6773,4.1203,202674_s_at
6.6473,6.6473,5.2316,202676_x_at
9.6208,9.6208,10.1233,202681_at
10.9826,10.9826,9.9092,202682_s_at
7.8495,7.8495,7.4299,202684_s_at
4.121,4.121,5.1538,202685_s_at
4.9191,4.9191,5.05,202686_s_at
5.8176,5.8176,6.658,202687_s_at
6.3071,6.3071,6.1736,202688_at
11.1202,11.1202,11.5937,202690_s_at
7.0794,7.0794,7.0554,202692_s_at
8.8258,8.8258,8.4609,202693_s_at
4.6875,4.6875,5.1263,202694_at
6.3097,6.3097,5.8029,202695_s_at
10.3458,10.3458,11.3148,202697_at
14.4296,14.4296,14.391,202698_x_at
6.5684,6.5684,5.637,202699_s_at
5.9782,5.9782,4.7904,202700_s_at
6.707,6.707,5.7109,202701_at
8.6899,8.6899,9.2471,202702_at
8.1093,8.1093,7.9278,202704_at
6.7719,6.7719,6.8077,202706_s_at
6.0155,6.0155,5.5078,202707_at
6.1347,6.1347,6.2626,202709_at
6.4568,6.4568,6.8582,202710_at
5.2237,5.2237,4.2616,202711_at
5.2175,5.2175,5.0991,202712_s_at
9.1404,9.1404,8.4535,202713_s_at
6.016,6.016,6.242,202714_s_at
8.4525,8.4525,8.6024,202715_at
7.1117,7.1117,7.8054,202719_s_at
7.1346,7.1346,7.165,202721_s_at
12.5818,12.5818,11.7689,202723_s_at
10.2359,10.2359,9.1087,202724_s_at
8.2303,8.2303,8.1252,202725_at
4.2991,4.2991,4.1204,202728_s_at
5.5925,5.5925,6.3742,202729_s_at
7.2158,7.2158,6.5799,202730_s_at
7.5164,7.5164,7.6278,202731_at
8.9563,8.9563,8.9017,202736_s_at
11.5417,11.5417,11.6489,202737_s_at
8.2404,8.2404,7.9682,202739_s_at
6.9085,6.9085,7.6059,202740_at
10.2656,10.2656,9.8695,202741_at
6.9919,6.9919,7.1664,202742_s_at
4.1211,4.1211,4.1205,202744_at
7.9516,7.9516,8.3211,202745_at
6.473,6.473,6.3933,202746_at
6.5,6.5,5.9906,202747_s_at
5.9713,5.9713,6.0074,202748_at
10.3527,10.3527,9.6654,202750_s_at
7.0544,7.0544,6.0472,202751_at
4.917,4.917,4.9245,202752_x_at
12.102,12.102,12.7741,202753_at
9.5184,9.5184,9.1017,202754_at
4.1211,4.1211,4.1205,202755_s_at
9.2712,9.2712,8.835,202757_at
8.4515,8.4515,8.3385,202758_s_at
9.4192,9.4192,8.0759,202759_s_at
9.8641,9.8641,8.0243,202760_s_at
6.986,6.986,6.2958,202762_at
6.8486,6.8486,6.692,202764_at
4.3871,4.3871,4.2665,202765_s_at
4.9366,4.9366,5.5227,202766_s_at
7.1107,7.1107,7.6025,202768_at
10.944,10.944,10.8216,202769_at
8.3004,8.3004,8.4678,202770_s_at
9.0902,9.0902,5.8592,202771_at
7.9109,7.9109,7.8229,202773_s_at
9.1679,9.1679,9.4922,202774_s_at
8.9965,8.9965,8.4727,202775_s_at
10.2513,10.2513,10.6239,202777_at
9.7381,9.7381,10.5198,202779_s_at
7.9569,7.9569,8.6872,202781_s_at
9.1752,9.1752,10.0863,202782_s_at
9.2596,9.2596,9.3935,202783_at
8.2828,8.2828,8.5687,202786_at
6.7411,6.7411,6.7386,202787_s_at
8.1212,8.1212,6.6772,202789_at
6.0144,6.0144,4.1206,202790_at
6.3323,6.3323,5.8181,202791_s_at
6.2009,6.2009,6.1905,202792_s_at
5.9734,5.9734,5.8451,202793_at
8.4347,8.4347,8.368,202795_x_at
5.6856,5.6856,6.3564,202796_at
9.147,9.147,8.8064,202799_at
8.5415,8.5415,9.9167,2028_s_at
4.4546,4.4546,5.1691,202800_at
8.5056,8.5056,8.1313,202802_at
6.8255,6.8255,7.536,202803_s_at
8.96,8.96,8.1076,202804_at
6.1283,6.1283,5.9185,202805_s_at
9.4785,9.4785,9.3358,202806_at
5.6963,5.6963,5.4537,202807_s_at
7.2178,7.2178,7.1103,202808_at
7.2699,7.2699,7.2998,202814_s_at
6.9805,6.9805,7.2782,202815_s_at
5.4125,5.4125,4.8324,202816_s_at
6.0516,6.0516,6.5871,202817_s_at
8.8539,8.8539,8.9359,202818_s_at
9.3237,9.3237,8.9685,202819_s_at
7.2402,7.2402,5.9274,202820_at
6.5635,6.5635,5.3152,202821_s_at
8.541,8.541,7.9311,202822_at
7.114,7.114,7.0758,202823_at
11.4496,11.4496,11.2109,202824_s_at
4.6106,4.6106,5.094,202826_at
4.3173,4.3173,4.5501,202827_s_at
4.2931,4.2931,4.2544,202828_s_at
6.2176,6.2176,4.7728,202831_at
8.4996,8.4996,8.4732,202832_at
4.1212,4.1212,5.5249,202833_s_at
5.7669,5.7669,6.4277,202834_at
5.4399,5.4399,6.4236,202835_at
10.9889,10.9889,11.8864,202836_s_at
6.621,6.621,5.7413,202837_at
6.6149,6.6149,8.3268,202838_at
8.3982,8.3982,8.0767,202839_s_at
8.4259,8.4259,7.7677,202840_at
8.0988,8.0988,7.6682,202841_x_at
9.6128,9.6128,9.1653,202842_s_at
6.6963,6.6963,6.0104,202843_at
8.6418,8.6418,7.0103,202844_s_at
7.8249,7.8249,7.7783,202845_s_at
8.1076,8.1076,8.8748,202846_s_at
6.6933,6.6933,7.442,202848_s_at
6.7522,6.7522,8.0755,202849_x_at
4.5415,4.5415,4.7715,202851_at
6.9008,6.9008,7.7899,202852_s_at
5,5,4.6253,202855_s_at
5.9222,5.9222,5.2646,202856_s_at
9.1712,9.1712,9.2133,202857_at
12.1507,12.1507,12.039,202858_at
4.8576,4.8576,4.9577,202859_x_at
9.0261,9.0261,9.0635,202860_at
9.8072,9.8072,7.9888,202861_at
9.11,9.11,9.503,202863_at
9.8448,9.8448,9.998,202864_s_at
5.785,5.785,5.3281,202865_at
8.3551,8.3551,8.2929,202867_s_at
5.86,5.86,5.2201,202869_at
7.6414,7.6414,7.4912,202871_at
5.3587,5.3587,5.2334,202872_at
5.044,5.044,5.6834,202873_at
6.1803,6.1803,5.9758,202874_s_at
6.4648,6.4648,6.0077,202875_s_at
8.6254,8.6254,6.7903,202876_s_at
5.0224,5.0224,5.9726,202877_s_at
5.7327,5.7327,5.4993,202878_s_at
5.7307,5.7307,6.2341,202879_s_at
4.5814,4.5814,4.1206,202881_x_at
11.8267,11.8267,11.4184,202882_x_at
9.3146,9.3146,9.816,202883_s_at
6.6868,6.6868,6.9619,202884_s_at
5.1619,5.1619,4.414,202885_s_at
5.9114,5.9114,6.3795,202886_s_at
5.1776,5.1776,4.8465,202888_s_at
5.3663,5.3663,4.1207,202890_at
8.1942,8.1942,9.0914,202892_at
5.2207,5.2207,4.5331,202895_s_at
6.2392,6.2392,6.2812,202896_s_at
4.7394,4.7394,5.0547,202897_at
4.5719,4.5719,4.3648,202898_at
11.8888,11.8888,13.5109,202899_s_at
5.8894,5.8894,5.3044,202901_x_at
7.2161,7.2161,7.8034,202902_s_at
7.0784,7.0784,6.6234,202903_at
6.2096,6.2096,6.7396,202904_s_at
8.7527,8.7527,8.2317,202905_x_at
8.026,8.026,7.7133,202906_s_at
8.5677,8.5677,8.3502,202907_s_at
9.5615,9.5615,8.1892,202909_at
7.5279,7.5279,7.682,202912_at
5.3264,5.3264,5.9524,202913_at
4.4421,4.4421,5.9222,202914_s_at
6.8154,6.8154,6.5489,202915_s_at
4.8404,4.8404,4.9623,202917_s_at
8.4391,8.4391,8.7329,202918_s_at
11.7214,11.7214,11.4223,202919_at
4.6166,4.6166,4.3165,202920_at
5.6728,5.6728,5.481,202921_s_at
7.9803,7.9803,7.7421,202922_at
6.8496,6.8496,7.5524,202923_s_at
7.584,7.584,7.2671,202924_s_at
8.7638,8.7638,8.1561,202926_at
7.183,7.183,7.244,202928_s_at
8.2064,8.2064,8.5822,202929_s_at
9.2383,9.2383,8.2177,202931_x_at
6.9958,6.9958,5.2248,202932_at
7.6175,7.6175,5.1617,202933_s_at
7.1667,7.1667,8.1851,202934_at
4.8151,4.8151,5.0804,202935_s_at
4.1213,4.1213,5.0605,202936_s_at
8.3126,8.3126,8.8287,202937_x_at
6.7249,6.7249,6.6041,202938_x_at
5.7366,5.7366,5.8148,202940_at
9.9834,9.9834,10.1938,202941_at
6.8271,6.8271,7.1074,202943_s_at
5.3453,5.3453,5.9718,202944_at
10.1894,10.1894,8.6599,202947_s_at
4.944,4.944,4.877,202948_at
10.6371,10.6371,9.218,202951_at
4.5482,4.5482,4.1208,202952_s_at
4.1213,4.1213,5.1935,202953_at
7.5003,7.5003,7.1485,202955_s_at
9.2851,9.2851,8.4431,202956_at
10.5048,10.5048,11.2584,202957_at
6.3901,6.3901,7.1654,202958_at
6.9325,6.9325,6.5326,202959_at
7.2575,7.2575,7.3165,202960_s_at
8.0285,8.0285,8.3075,202962_at
7.7914,7.7914,8.0362,202964_s_at
4.1214,4.1214,4.1208,202965_s_at
4.5973,4.5973,4.2925,202966_at
6.775,6.775,7.2038,202967_at
10.428,10.428,7.9316,202968_s_at
11.6991,11.6991,9.5742,202969_at
7.1991,7.1991,6.5251,202970_at
9.9083,9.9083,8.67,202971_s_at
6.5302,6.5302,5.5004,202972_s_at
7.345,7.345,6.2371,202973_x_at
10.8892,10.8892,9.7415,202974_at
6.0715,6.0715,6.696,202975_s_at
4.8344,4.8344,5.5475,202976_s_at
4.3205,4.3205,4.1209,202977_s_at
8.1283,8.1283,7.8418,202978_s_at
7.5212,7.5212,6.9749,202979_s_at
7.7449,7.7449,7.0475,202980_s_at
11.4891,11.4891,11.1471,202981_x_at
8.5574,8.5574,8.9011,202982_s_at
8.5107,8.5107,9.4612,202983_at
7.3765,7.3765,7.4141,202984_s_at
10.0224,10.0224,10.9764,202985_s_at
5.5388,5.5388,5.2751,202987_at
5.8024,5.8024,9.9883,202988_s_at
4.1215,4.1215,4.1209,202989_at
7.3681,7.3681,6.6191,202991_at
4.4196,4.4196,4.121,202992_at
7.6495,7.6495,7.7665,202993_at
4.3156,4.3156,4.4527,202994_s_at
5.3742,5.3742,4.9653,202995_s_at
4.1215,4.1215,4.1211,202997_s_at
5.7921,5.7921,5.982,202998_s_at
4.9681,4.9681,4.3013,202999_s_at
4.1216,4.1216,4.9321,203000_at
4.3654,4.3654,4.8239,203001_s_at
5.2148,5.2148,4.1211,203002_at
7.9176,7.9176,7.4206,203003_at
6.5435,6.5435,6.6011,203004_s_at
5.3125,5.3125,4.3685,203005_at
7.8366,7.8366,7.1737,203006_at
4.9213,4.9213,4.4712,203009_at
9.6322,9.6322,8.1842,203010_at
8.2916,8.2916,9.6687,203011_at
14.969,14.969,14.8991,203012_x_at
8.7379,8.7379,8.8235,203014_x_at
6.8461,6.8461,7.5509,203015_s_at
7.0485,7.0485,7.5168,203016_s_at
6.6464,6.6464,7.6452,203017_s_at
5.3114,5.3114,5.3268,203018_s_at
5.6548,5.6548,5.6467,203019_x_at
8.3632,8.3632,7.4202,203020_at
5.7704,5.7704,6.3418,203021_at
8.7455,8.7455,9.1125,203022_at
6.5762,6.5762,6.5404,203023_at
8.4881,8.4881,7.9437,203024_s_at
9.4793,9.4793,9.5238,203025_at
5.164,5.164,4.1212,203027_s_at
10.3503,10.3503,10.8683,203028_s_at
5.4707,5.4707,5.5746,203029_s_at
4.1216,4.1216,4.1213,203030_s_at
7.721,7.721,7.9686,203031_s_at
4.7066,4.7066,4.4789,203032_s_at
9.4274,9.4274,11.0526,203033_x_at
14.849,14.849,14.8356,203034_s_at
7.8599,7.8599,7.057,203035_s_at
5.61,5.61,7.9606,203036_s_at
6.3874,6.3874,7.5645,203037_s_at
8.3766,8.3766,9.039,203039_s_at
7.5138,7.5138,8.3004,203040_s_at
7.4166,7.4166,7.4148,203041_s_at
6.545,6.545,6.142,203042_at
8.3282,8.3282,7.7406,203043_at
9.587,9.587,9.2282,203044_at
8.4284,8.4284,11.1658,203045_at
8.1632,8.1632,7.913,203048_s_at
7.2237,7.2237,6.7753,203049_s_at
7.8237,7.8237,7.7638,203051_at
5.4868,5.4868,5.5767,203052_at
10.7728,10.7728,11.4496,203053_at
8.4176,8.4176,8.0474,203055_s_at
9.0087,9.0087,8.8019,203056_s_at
12.7488,12.7488,12.8074,203057_s_at
5.3253,5.3253,4.9912,203058_s_at
4.475,4.475,4.5239,203060_s_at
7.034,7.034,6.8334,203061_s_at
9.4009,9.4009,8.7924,203062_s_at
10.1028,10.1028,7.6686,203063_at
9.1793,9.1793,9.9046,203064_s_at
6.5853,6.5853,5.1715,203065_s_at
10.2044,10.2044,8.2145,203066_at
7.1064,7.1064,4.4291,203069_at
4.3045,4.3045,4.4854,203070_at
5.2974,5.2974,5.4824,203072_at
6.2281,6.2281,6.9564,203074_at
9.4075,9.4075,9.5403,203075_at
8.0535,8.0535,8.9776,203076_s_at
6.6979,6.6979,6.7119,203077_s_at
5.839,5.839,5.3962,203078_at
7.0754,7.0754,7.3005,203079_s_at
8.4294,8.4294,7.6323,203081_at
9.5481,9.5481,9.9766,203082_at
4.1217,4.1217,4.823,203083_at
5.073,5.073,4.6892,203084_at
5.9516,5.9516,5.8975,203085_s_at
6.1627,6.1627,6.3198,203086_at
8.4966,8.4966,8.7269,203087_s_at
5.3325,5.3325,4.3033,203088_at
8.618,8.618,8.9449,203089_s_at
7.4303,7.4303,7.9619,203090_at
8.2616,8.2616,8.49,203091_at
8.7644,8.7644,8.2865,203092_at
7.1803,7.1803,7.4026,203093_s_at
8.7472,8.7472,9.5379,203095_at
9.8152,9.8152,7.8297,203096_s_at
12.1643,12.1643,8.7985,203097_s_at
7.8786,7.8786,7.363,203098_at
8.8194,8.8194,8.6407,203099_s_at
6.0949,6.0949,4.9148,203100_s_at
4.1218,4.1218,4.3331,203101_s_at
6.4794,6.4794,7.1956,203102_s_at
9.085,9.085,10.2623,203103_s_at
5.7973,5.7973,5.4064,203104_at
5.2502,5.2502,4.9258,203106_s_at
14.9162,14.9162,14.9297,203107_x_at
4.3,4.3,4.1213,203108_at
6.9629,6.9629,7.2938,203109_at
5.7911,5.7911,5.2229,203111_s_at
7.8823,7.8823,7.7418,203112_s_at
14.5651,14.5651,14.6281,203113_s_at
7.6093,7.6093,7.8285,203114_at
5.5501,5.5501,5.7007,203115_at
7.2649,7.2649,7.9602,203116_s_at
7.6905,7.6905,8.5978,203118_at
7.4974,7.4974,7.2384,203122_at
6.2946,6.2946,6.5946,203125_x_at
5.5983,5.5983,6.193,203128_at
4.1218,4.1218,4.4458,203129_s_at
4.1219,4.1219,4.1214,203131_at
4.9927,4.9927,4.4162,203134_at
10.6557,10.6557,8.9673,203136_at
13.3178,13.3178,12.6567,203137_at
6.2383,6.2383,6.0958,203139_at
8.1274,8.1274,10.1182,203140_at
5.5771,5.5771,5.0719,203141_s_at
8.2086,8.2086,8.6097,203142_s_at
8.6107,8.6107,5.8964,203143_s_at
6.6516,6.6516,5.8176,203144_s_at
8.3618,8.3618,8.7566,203145_at
8.0901,8.0901,7.3071,203146_s_at
7.2626,7.2626,7.0724,203147_s_at
6.8637,6.8637,6.7358,203148_s_at
7.1994,7.1994,7.0442,203149_at
7.196,7.196,7.4532,203150_at
6.6001,6.6001,6.6914,203151_at
8.7019,8.7019,8.6743,203152_at
4.1219,4.1219,4.1215,203153_at
7.2398,7.2398,7.0011,203156_at
6.1973,6.1973,6.4506,203157_s_at
4.8607,4.8607,5.0876,203158_s_at
7.4213,7.4213,7.5268,203159_at
7.797,7.797,7.8193,203160_s_at
4.122,4.122,4.1215,203161_s_at
9.4914,9.4914,9.7913,203162_s_at
7.3659,7.3659,7.4385,203163_at
7.3619,7.3619,6.7553,203164_at
4.6676,4.6676,4.6144,203165_s_at
9.8143,9.8143,9.6144,203166_at
7.6586,7.6586,8.1481,203168_at
7.7468,7.7468,7.2223,203169_at
6.1905,6.1905,5.2463,203170_at
4.5292,4.5292,4.3863,203172_at
7.297,7.297,7.2959,203173_s_at
7.1898,7.1898,6.8675,203174_s_at
10.0342,10.0342,10.7544,203175_at
8.4098,8.4098,8.2509,203176_s_at
8.3413,8.3413,8.4079,203177_x_at
4.6697,4.6697,5.2959,203178_at
7.7508,7.7508,7.4649,203179_at
4.122,4.122,4.4024,203180_at
8.6948,8.6948,8.8917,203181_x_at
7.559,7.559,8.0565,203182_s_at
6.9752,6.9752,7.7079,203183_s_at
5.2719,5.2719,4.5352,203184_at
11.0788,11.0788,9.8823,203185_at
7.0611,7.0611,5.681,203187_at
7.6713,7.6713,7.4525,203189_s_at
9.4319,9.4319,8.6165,203190_at
4.1221,4.1221,4.1216,203191_at
5.4202,5.4202,5.0562,203193_at
6.3268,6.3268,6.5958,203194_s_at
7.3947,7.3947,7.9358,203195_s_at
5.7681,5.7681,6.238,203196_at
8.5816,8.5816,8.8642,203197_s_at
8.8707,8.8707,7.5564,203198_at
7.1367,7.1367,6.715,203199_s_at
8.3708,8.3708,8.3023,203200_s_at
8.734,8.734,8.5508,203202_at
7.9951,7.9951,8.123,203203_s_at
6.7361,6.7361,6.9408,203204_s_at
7.0373,7.0373,7.3656,203205_at
9.721,9.721,8.8407,203206_at
6.1445,6.1445,6.629,203207_s_at
7.0438,7.0438,8.095,203210_s_at
6.9782,6.9782,7.6274,203211_s_at
7.2998,7.2998,8.1964,203212_s_at
7.8422,7.8422,8.9588,203214_x_at
4.1222,4.1222,4.1216,203215_s_at
4.1222,4.1222,4.1217,203216_s_at
9.3629,9.3629,9.5766,203219_s_at
5.7369,5.7369,6.3889,203220_s_at
6.9677,6.9677,6.5802,203222_s_at
8.6959,8.6959,8.1129,203224_at
6.9066,6.9066,7.5142,203225_s_at
6.5638,6.5638,6.4748,203226_s_at
6.8249,6.8249,5.9203,203227_s_at
10.0935,10.0935,9.2534,203229_s_at
6.9952,6.9952,6.9438,203230_at
4.1223,4.1223,4.7098,203231_s_at
4.1223,4.1223,5.651,203234_at
7.4645,7.4645,8.5071,203235_at
8.7772,8.7772,8.9788,203236_s_at
4.4172,4.4172,4.7876,203237_s_at
5.1744,5.1744,5.3989,203238_s_at
6.182,6.182,6.3037,203239_s_at
4.3766,4.3766,4.3295,203240_at
4.8035,4.8035,5.4018,203242_s_at
4.4488,4.4488,5.2426,203243_s_at
7.2893,7.2893,8.0044,203244_at
6.5338,6.5338,6.7085,203245_s_at
8.7351,8.7351,9.7779,203247_s_at
5.9538,5.9538,7.059,203248_at
7.5479,7.5479,6.3777,203249_at
6.7427,6.7427,6.7565,203252_at
8.4781,8.4781,7.6191,203253_s_at
6.3134,6.3134,7.134,203254_s_at
9.3987,9.3987,8.5811,203255_at
7.1772,7.1772,7.2063,203257_s_at
9.6055,9.6055,10.9951,203259_s_at
5.9169,5.9169,6.2787,203260_at
7.8093,7.8093,7.6051,203262_s_at
5.1538,5.1538,6.473,203263_s_at
6.2127,6.2127,5.9247,203264_s_at
5.8031,5.8031,7.2353,203265_s_at
7.2564,7.2564,7.0081,203267_s_at
7.6365,7.6365,7.1711,203268_s_at
8.7078,8.7078,8.4103,203269_at
8.3094,8.3094,9.0978,203270_at
6.5889,6.5889,6.5317,203271_s_at
5.4855,5.4855,6.7249,203272_s_at
6.849,6.849,7.4963,203273_s_at
10.3365,10.3365,9.966,203274_at
5.7474,5.7474,6.1809,203275_at
7.9391,7.9391,8.3637,203276_at
8.5661,8.5661,7.8422,203278_s_at
6.2543,6.2543,6.8586,203280_at
10.691,10.691,8.4074,203281_s_at
9.4416,9.4416,9.5655,203282_at
6.1372,6.1372,6.3686,203283_s_at
7.8386,7.8386,7.8313,203284_s_at
10.8625,10.8625,9.3651,203286_at
6.1339,6.1339,6.0737,203287_at
5.0865,5.0865,4.8803,203289_s_at
5.9607,5.9607,7.4489,203290_at
8.7846,8.7846,9.0322,203292_s_at
5.0698,5.0698,4.5029,203293_s_at
5.1759,5.1759,5.2691,203294_s_at
4.1224,4.1224,5.3363,203295_s_at
4.7468,4.7468,5.0095,203296_s_at
11.8529,11.8529,10.5925,203297_s_at
12.1074,12.1074,10.7614,203298_s_at
6.6185,6.6185,6.7961,203299_s_at
8.5874,8.5874,9.4046,203300_x_at
7.6954,7.6954,5.516,203305_at
7.5197,7.5197,7.8499,203307_at
7.1164,7.1164,7.3688,203308_x_at
6.9227,6.9227,7.3918,203309_s_at
7.282,7.282,6.7343,203310_at
8.3221,8.3221,9.1745,203311_s_at
11.0446,11.0446,11.5519,203312_x_at
9.4252,9.4252,6.9124,203313_s_at
9.1125,9.1125,8.8436,203314_at
13.2809,13.2809,13.088,203316_s_at
7.6096,7.6096,8.1802,203317_at
8.8235,8.8235,8.2781,203318_s_at
7.2093,7.2093,7.1844,203319_s_at
8.6082,8.6082,11.3037,203320_at
10.6692,10.6692,10.5337,203322_at
4.1224,4.1224,4.1218,203324_s_at
10.4937,10.4937,6.2946,203325_s_at
4.5153,4.5153,4.3069,203326_x_at
7.723,7.723,7.8644,203327_at
4.9588,4.9588,4.3538,203329_at
6.9995,6.9995,6.8522,203330_s_at
6.3259,6.3259,5.9263,203331_s_at
10.7827,10.7827,10.7515,203332_s_at
6.1967,6.1967,6.2127,203333_at
7.4708,7.4708,7.5757,203335_at
8.0526,8.0526,7.9171,203337_x_at
6.6522,6.6522,6.1613,203339_at
5.9386,5.9386,5.2337,203340_s_at
9.887,9.887,11.4477,203344_s_at
12.4272,12.4272,10.5951,203345_s_at
8.3973,8.3973,6.7744,203347_s_at
5.3631,5.3631,5.5436,203348_s_at
5.9077,5.9077,6.7042,203349_s_at
8.4215,8.4215,8.542,203350_at
9.3672,9.3672,8.8424,203351_s_at
4.3628,4.3628,4.1218,203352_at
9.0641,9.0641,8.9728,203353_s_at
7.4667,7.4667,5.5229,203354_s_at
8.3517,8.3517,6.6476,203355_s_at
6.8135,6.8135,6.1571,203357_s_at
7.6221,7.6221,7.9196,203359_s_at
6.3587,6.3587,6.7913,203361_s_at
9.5814,9.5814,10.248,203362_s_at
8.153,8.153,8.2027,203363_s_at
7.8511,7.8511,8.3357,203364_s_at
4.4812,4.4812,4.1219,203365_s_at
8.2939,8.2939,7.8664,203366_at
5.3612,5.3612,5.2783,203368_at
4.4814,4.4814,4.5916,203369_x_at
4.5623,4.5623,4.9599,203370_s_at
8.7834,8.7834,10.162,203371_s_at
9.4899,9.4899,5.7114,203372_s_at
7.73,7.73,7.92,203374_s_at
8.7444,8.7444,8.855,203375_s_at
10.1525,10.1525,10.9194,203376_at
7.2639,7.2639,7.9146,203377_s_at
8.2781,8.2781,8.0993,203378_at
13.6339,13.6339,13.4465,203380_x_at
4.1225,4.1225,5.6781,203382_s_at
7.35,7.35,6.666,203383_s_at
6.7088,6.7088,6.3538,203384_s_at
9.0566,9.0566,8.6727,203385_at
7.0511,7.0511,5.8137,203386_at
5.8921,5.8921,5.4515,203387_s_at
8.091,8.091,7.2096,203388_at
6.9876,6.9876,6.5575,203389_at
6.2632,6.2632,6.2978,203390_s_at
7.1586,7.1586,7.5323,203391_at
10.333,10.333,11.0462,203392_s_at
4.3417,4.3417,4.3942,203393_at
5.3544,5.3544,6.2646,203394_s_at
10.5036,10.5036,11.5154,203396_at
6.6367,6.6367,6.4794,203397_s_at
5.6731,5.6731,5.055,203398_s_at
5.2473,5.2473,5.0532,203399_x_at
5.1761,5.1761,4.874,203400_s_at
8.592,8.592,8.4604,203402_at
10.4901,10.4901,9.9487,203403_s_at
5.6169,5.6169,5.2267,203404_at
8.6487,8.6487,9.6862,203406_at
4.4504,4.4504,4.5415,203407_at
8.2032,8.2032,7.7657,203410_at
6.0847,6.0847,6.2807,203411_s_at
7.803,7.803,7.3401,203412_at
6.5883,6.5883,5.1149,203413_at
9.1772,9.1772,10.0273,203414_at
8.6807,8.6807,8.8976,203415_at
12.2285,12.2285,11.1882,203416_at
4.9966,4.9966,5.1023,203417_at
8.0094,8.0094,7.932,203419_at
8.9305,8.9305,8.2799,203420_at
5.2279,5.2279,5.0052,203421_at
9.4342,9.4342,10.2228,203422_at
4.2908,4.2908,4.3712,203424_s_at
4.795,4.795,5.9331,203425_s_at
4.3985,4.3985,6.2666,203426_s_at
6.6029,6.6029,7.1451,203427_at
6.8764,6.8764,7.0455,203428_s_at
9.2858,9.2858,9.1261,203429_s_at
11.2109,11.2109,10.9027,203430_at
7.4385,7.4385,7.9142,203431_s_at
11.3631,11.3631,12.4459,203432_at
7.2038,7.2038,7.5705,203433_at
10.6133,10.6133,9.4126,203434_s_at
11.6298,11.6298,8.9234,203435_s_at
9.2803,9.2803,9.6988,203436_at
8.4896,8.4896,8.0906,203437_at
4.9288,4.9288,4.7954,203438_at
5.3288,5.3288,5.3462,203439_s_at
5.0409,5.0409,4.1219,203440_at
5.4223,5.4223,5.5529,203441_s_at
4.3616,4.3616,4.8302,203443_at
5.147,5.147,5.8744,203444_s_at
11.579,11.579,10.4729,203445_s_at
6.749,6.749,6.4618,203446_s_at
7.4148,7.4148,8.1901,203448_s_at
8.0849,8.0849,7.9926,203449_s_at
5.979,5.979,4.8688,203450_at
7.4008,7.4008,7.0774,203452_at
4.1226,4.1226,4.122,203453_at
7.1589,7.1589,7.1823,203454_s_at
11.5707,11.5707,10.6016,203455_s_at
5.6378,5.6378,5.4216,203457_at
9.643,9.643,10.2044,203459_s_at
7.7203,7.7203,7.6168,203460_s_at
4.9463,4.9463,5.0358,203461_at
12.1699,12.1699,12.065,203462_x_at
4.4033,4.4033,4.122,203463_s_at
7.604,7.604,8.1235,203466_at
7.0531,7.0531,7.3362,203467_at
7.0965,7.0965,6.6283,203468_at
